"","Name","Adjusted","r","r.low","r.hi","k","k.low","k.hi","f","f_lo","f_hi","b","b_lo","b_hi","m.rate","msy","msy.low","msy.hi","bmsy","bmsy.low","bmsy.hi","fmsy","fmsy_lo","fmsy_hi","p.lo","p.hi","p","f_bar","c","c.lo","c.hi","profit.msy","profit.msy.lo","profit.msy.hi"
"25","Dasyatis","IUU_60",0.282239296,0.163449697,0.487361077,3465.711864,1321.176317,9091.261003,0.190728811,0.116729235,2.337936821,832.1905799,67.89008094,1359.751222,0.26,244.5400193,107.7499928,554.9867752,1732.855932,660.5881583,4545.630501,0.135543226,0.078495445,0.234051365,1250,1250,1250,1.7,676555.442449776,514759.134112814,889206.694863754,213972.5168875,94281.2437,485613.4283
"26","Dasyatis","IUU_60_legal",0.282239296,0.163449697,0.487361077,3465.711864,1321.176317,9091.261003,0.076291524,0.046691694,0.935174728,832.1905799,67.89008094,1359.751222,0.26,244.5400193,107.7499928,554.9867752,1732.855932,660.5881583,4545.630501,0.135543226,0.078495445,0.234051365,1250,1250,1250,1.7,676555.442449776,514759.134112814,889206.694863754,213972.5168875,94281.2437,485613.4283
"27","Dasyatis","IUU_40_legal",0.282239296,0.163449697,0.487361077,3038.427673,1167.772654,7905.684975,0.11547091,0.069604966,1.493092496,721.6486668,55.809957,1197.17647,0.26,214.390922,95.98739364,478.8489996,1519.213837,583.8863269,3952.842488,0.13406777,0.077640983,0.231503599,1250,1250,1250,1.7,599671.31361997,463611.757916563,775661.266717499,187592.05675,83988.969435,418992.87465
"28","Dasyatis","IUU_40",0.282239296,0.163449697,0.487361077,3038.427673,1167.772654,7905.684975,0.192451516,0.116008277,2.488487493,721.6486668,55.809957,1197.17647,0.26,214.390922,95.98739364,478.8489996,1519.213837,583.8863269,3952.842488,0.13406777,0.077640983,0.231503599,1250,1250,1250,1.7,599671.31361997,463611.757916563,775661.266717499,187592.05675,83988.969435,418992.87465
"29","Epinephelus","IUU_40_legal",0.062038507,0.039696193,0.096955807,36551.51895,7007.578052,190652.6803,0.01522487,0.012749732,0.018673492,23370.06232,19054.07737,27906.95054,0.25,566.9004195,53.40645843,6017.550969,18275.75948,3503.789026,95326.34013,0.031019254,0.019848096,0.048477904,2500,2500,2500,1.7,13706819.4684824,2018069.83513683,93097325.8817048,992075.734125,93461.3022525,10530714.19575
"30","Epinephelus","IUU_0",0.062038507,0.039696193,0.096955807,25301.96019,4836.329993,132370.866,0.026277313,0.022012025,0.032283014,16119.56166,13120.79355,19243.0622,0.25,392.423961,36.75302039,4190.038356,12650.98009,2418.164996,66185.433,0.031019254,0.019848096,0.048477904,2500,2500,2500,1.7,9488234.97657294,1388786.37489964,64823940.5523803,686741.93175,64317.7856825,7332567.123
"31","Epinephelus","IUU_20",0.062038507,0.039696193,0.096955807,31068.99277,5908.619693,163368.4958,0.025605519,0.02146503,0.031442121,19850.97472,16166.03778,23680.12125,0.25,481.8684843,44.68362193,5196.473028,15534.49639,2954.309847,81684.24792,0.031019254,0.019848096,0.048477904,2500,2500,2500,1.7,11650872.1720065,1688460.01387236,80394457.0499583,843269.847525,78196.3383775,9093827.799
"32","Epinephelus","IUU_20_legal",0.062038507,0.039696193,0.096955807,31068.99277,5908.619693,163368.4958,0.020484415,0.017172024,0.025153697,19850.97472,16166.03778,23680.12125,0.25,481.8684843,44.68362193,5196.473028,15534.49639,2954.309847,81684.24792,0.031019254,0.019848096,0.048477904,2500,2500,2500,1.7,11650872.1720065,1688460.01387236,80394457.0499583,843269.847525,78196.3383775,9093827.799
"33","Epinephelus","IUU_60_legal",0.062038507,0.039696193,0.096955807,40965.99722,7885.354207,212826.575,0.010364416,0.008688586,0.012737571,26155.87706,21282.73948,31200.74969,0.25,635.3673302,60.32714831,6691.707724,20482.99861,3942.677103,106413.2875,0.031019254,0.019848096,0.048477904,2500,2500,2500,1.7,15362248.8035979,2279581.94239387,103527182.053911,1111892.82785,105572.5095425,11710488.517
"34","Epinephelus","IUU_60",0.062038507,0.039696193,0.096955807,40965.99722,7885.354207,212826.575,0.025911041,0.021721466,0.031843928,26155.87706,21282.73948,31200.74969,0.25,635.3673302,60.32714831,6691.707724,20482.99861,3942.677103,106413.2875,0.031019254,0.019848096,0.048477904,2500,2500,2500,1.7,15362248.8035979,2279581.94239387,103527182.053911,1111892.82785,105572.5095425,11710488.517
"35","Epinephelus","IUU_40",0.062038507,0.039696193,0.096955807,36551.51895,7007.578052,190652.6803,0.025374783,0.021249554,0.031122486,23370.06232,19054.07737,27906.95054,0.25,566.9004195,53.40645843,6017.550969,18275.75948,3503.789026,95326.34013,0.031019254,0.019848096,0.048477904,2500,2500,2500,1.7,13706819.4684824,2018069.83513683,93097325.8817048,992075.734125,93461.3022525,10530714.19575
"36","Lutjanus","IUU_60",0.282239296,0.163449697,0.487361077,1927.033385,631.1378145,5883.750874,0.081423848,0.057072821,0.160614164,798.3202201,404.7109076,1138.936238,0.12,135.9711366,44.492278,415.5361517,963.5166926,315.5689072,2941.875437,0.141119648,0.081724848,0.243680538,2250,2500,2375,1.7,686505.64397312,367480.495650478,1278937.23615712,226052.0145975,70075.33785,727188.265475
"37","Lutjanus","IUU_40",0.282239296,0.163449697,0.487361077,1700.961905,565.9828802,5111.941551,0.081102725,0.056541366,0.158478983,701.2959919,358.8931167,1005.936369,0.12,120.0195727,40.51002678,355.5835179,850.4809525,282.9914401,2555.970775,0.141119648,0.081724848,0.243680538,2250,2500,2375,1.7,605967.678921294,334589.40268081,1094415.00997096,199532.53961375,63803.2921785,622271.156325
"38","Lutjanus","IUU_20_legal",0.282239296,0.163449697,0.487361077,1469.219105,475.0846858,4543.62105,0.064635738,0.044854481,0.125417952,603.4027501,310.9712913,869.509168,0.12,103.6678415,33.08285588,324.8516816,734.6095525,237.5423429,2271.810525,0.141119648,0.081724848,0.243680538,2250,2500,2375,1.7,523409.306326714,273245.264634815,999828.559144104,172347.78649375,52105.498011,568490.4428
"39","Lutjanus","IUU_20",0.282239296,0.163449697,0.487361077,1469.219105,475.0846858,4543.62105,0.080794673,0.056068101,0.15677244,603.4027501,310.9712913,869.509168,0.12,103.6678415,33.08285588,324.8516816,734.6095525,237.5423429,2271.810525,0.141119648,0.081724848,0.243680538,2250,2500,2375,1.7,523409.306326714,273245.264634815,999828.559144104,172347.78649375,52105.498011,568490.4428
"40","Lutjanus","IUU_40_legal",0.282239296,0.163449697,0.487361077,1700.961905,565.9828802,5111.941551,0.048661635,0.03392482,0.09508739,701.2959919,358.8931167,1005.936369,0.12,120.0195727,40.51002678,355.5835179,850.4809525,282.9914401,2555.970775,0.141119648,0.081724848,0.243680538,2250,2500,2375,1.7,605967.678921294,334589.40268081,1094415.00997096,199532.53961375,63803.2921785,622271.156325
"41","Lutjanus","IUU_0",0.282239296,0.163449697,0.487361077,1240.837593,402.2709952,3827.464445,0.078344097,0.055310333,0.155708331,518.5641493,260.9137213,734.5180826,0.12,87.55328219,28.08181813,272.9729673,620.4187963,201.1354976,1913.732222,0.141119648,0.081724848,0.243680538,2250,2500,2375,1.7,442048.392583682,231939.583879679,840156.243725135,145557.331640875,44228.86355475,477702.692775
"42","Lutjanus","IUU_60_legal",0.282239296,0.163449697,0.487361077,1927.033385,631.1378145,5883.750874,0.032569539,0.022829128,0.064245666,798.3202201,404.7109076,1138.936238,0.12,135.9711366,44.492278,415.5361517,963.5166926,315.5689072,2941.875437,0.141119648,0.081724848,0.243680538,2250,2500,2375,1.7,686505.64397312,367480.495650478,1278937.23615712,226052.0145975,70075.33785,727188.265475
"43","Micropogonias","IUU_0",0.565525439,0.407485471,0.784859938,1028.297105,543.2403602,1946.45872,0.325689235,0.227672353,0.617218269,423.0465276,223.2301066,605.1753686,0.9,145.3820429,79.12780044,267.1114105,514.1485525,271.6201801,973.2293599,0.282762719,0.203742736,0.392429969,750,750,750,1.7,115683.424491685,87383.5084800275,153148.515939413,76325.5725225,41542.095231,140233.4905125
"44","Micropogonias","IUU_40",0.565525439,0.407485471,0.784859938,1430.402697,760.6753428,2689.783357,0.323916451,0.229392552,0.622699181,595.5065861,309.7713726,840.8920779,0.9,202.2322782,111.5037062,366.7850672,715.2013487,380.3376714,1344.891678,0.282762719,0.203742736,0.392429969,750,750,750,1.7,160920.303623902,123137.317126241,210296.477433404,106171.946055,58539.445755,192562.16028
"45","Micropogonias","IUU_40_legal",0.565525439,0.407485471,0.784859938,1430.402697,760.6753428,2689.783357,0.194349871,0.137635531,0.373619509,595.5065861,309.7713726,840.8920779,0.9,202.2322782,111.5037062,366.7850672,715.2013487,380.3376714,1344.891678,0.282762719,0.203742736,0.392429969,750,750,750,1.7,160920.303623902,123137.317126241,210296.477433404,106171.946055,58539.445755,192562.16028
"46","Micropogonias","IUU_60_legal",0.565525439,0.407485471,0.784859938,1653.147593,874.4332864,3125.33501,0.129910587,0.090871949,0.247414123,678.7767649,356.4076579,970.379623,0.9,233.7242544,127.5215895,428.3747349,826.5737965,437.2166432,1562.667505,0.282762719,0.203742736,0.392429969,750,750,750,1.7,185979.104409447,140826.407855346,245608.956925764,122705.23356,66948.8344875,224896.7358225
"47","Micropogonias","IUU_20",0.565525439,0.407485471,0.784859938,1249.360535,655.6321697,2380.758326,0.322031482,0.224900315,0.604443866,513.421977,273.5374602,735.1614422,0.9,176.6362912,94.88824488,328.8118502,624.6802675,327.8160848,1190.379163,0.282762719,0.203742736,0.392429969,750,750,750,1.7,140553.060391246,104788.3007618,188524.50663624,92734.05288,49816.328562,172626.221355
"48","Micropogonias","IUU_20_legal",0.565525439,0.407485471,0.784859938,1249.360535,655.6321697,2380.758326,0.257625186,0.179920252,0.483555093,513.421977,273.5374602,735.1614422,0.9,176.6362912,94.88824488,328.8118502,624.6802675,327.8160848,1190.379163,0.282762719,0.203742736,0.392429969,750,750,750,1.7,140553.060391246,104788.3007618,188524.50663624,92734.05288,49816.328562,172626.221355
"49","Micropogonias","IUU_60",0.565525439,0.407485471,0.784859938,1653.147593,874.4332864,3125.33501,0.324776468,0.227179873,0.618535307,678.7767649,356.4076579,970.379623,0.9,233.7242544,127.5215895,428.3747349,826.5737965,437.2166432,1562.667505,0.282762719,0.203742736,0.392429969,750,750,750,1.7,185979.104409447,140826.407855346,245608.956925764,122705.23356,66948.8344875,224896.7358225
"50","Mugil","IUU_40",0.565525439,0.407485471,0.784859938,3993.37497,2000.593984,7971.154456,0.299041982,0.201695213,3.562366622,1063.073479,89.23943931,1576.15838,0.53,564.588783,276.9259519,1151.067611,1996.687485,1000.296992,3985.577228,0.282762719,0.203742736,0.392429969,600,1000,750,1.7,449254.684720301,244654.962039972,879953.904081164,296409.111075,116308.899798,805747.3277
"51","Mugil","IUU_60_legal",0.565525439,0.407485471,0.784859938,4513.869064,2279.740483,8937.426906,0.118766005,0.08155552,1.428691917,1223.644423,101.7205727,1781.943873,0.53,638.1769457,318.0291977,1280.605105,2256.934532,1139.870241,4468.713453,0.282762719,0.203742736,0.392429969,600,1000,750,1.7,507810.270357812,280968.326576315,978981.122361733,335042.8964925,133572.263034,896423.5735
"52","Mugil","IUU_20_legal",0.565525439,0.407485471,0.784859938,3405.630433,1729.753344,6705.186429,0.241191903,0.16212285,2.906351004,903.8074537,75.00506295,1344.604043,0.53,481.4926611,242.6151738,955.5675316,1702.815216,864.8766718,3352.593214,0.282762719,0.203742736,0.392429969,600,1000,750,1.7,383133.42413255,214342.519107037,730500.425873438,252783.6470775,101898.372996,668897.27212
"53","Mugil","IUU_0",0.565525439,0.407485471,0.784859938,2812.149899,1426.383789,5544.221069,0.306123069,0.203937179,3.842854152,741.7735637,59.08993447,1113.450727,0.53,397.5855763,199.8043739,791.1452957,1406.074949,713.1918943,2772.110534,0.282762719,0.203742736,0.392429969,600,1000,750,1.7,316366.864004798,176520.586736403,604804.952371005,208732.4275575,83917.837038,553801.70699
"54","Mugil","IUU_40_legal",0.565525439,0.407485471,0.784859938,3993.37497,2000.593984,7971.154456,0.179425189,0.121017128,2.137419973,1063.073479,89.23943931,1576.15838,0.53,564.588783,276.9259519,1151.067611,1996.687485,1000.296992,3985.577228,0.282762719,0.203742736,0.392429969,600,1000,750,1.7,449254.684720301,244654.962039972,879953.904081164,296409.111075,116308.899798,805747.3277
"55","Mugil","IUU_60",0.565525439,0.407485471,0.784859938,4513.869064,2279.740483,8937.426906,0.296915013,0.203888801,3.571729792,1223.644423,101.7205727,1781.943873,0.53,638.1769457,318.0291977,1280.605105,2256.934532,1139.870241,4468.713453,0.282762719,0.203742736,0.392429969,600,1000,750,1.7,507810.270357812,280968.326576315,978981.122361733,335042.8964925,133572.263034,896423.5735
"56","Mugil","IUU_20",0.565525439,0.407485471,0.784859938,3405.630433,1729.753344,6705.186429,0.301489879,0.202653563,3.632938755,903.8074537,75.00506295,1344.604043,0.53,481.4926611,242.6151738,955.5675316,1702.815216,864.8766718,3352.593214,0.282762719,0.203742736,0.392429969,600,1000,750,1.7,383133.42413255,214342.519107037,730500.425873438,252783.6470775,101898.372996,668897.27212
"57","Octopus","IUU_20_legal",0.565525439,0.407485471,0.784859938,5808.195571,3517.203789,9591.464643,0.170330524,0.134520772,0.375141075,2734.552906,1241.607121,3462.497451,0.11,821.1705871,584.0448082,1154.570888,2904.097785,1758.601895,4795.732321,0.282762719,0.203742736,0.392429969,5000,6000,5500,1.7,4791761.35208616,4299869.67633536,5295792.27523268,3161506.760335,2044156.8287,4849197.7296
"58","Octopus","IUU_40_legal",0.565525439,0.407485471,0.784859938,6864.308952,4131.557841,11404.59343,0.122012015,0.099537019,0.275648675,3340.290734,1478.532782,4094.512825,0.11,970.4853328,682.0697011,1380.858554,3432.154476,2065.77892,5702.296713,0.282762719,0.203742736,0.392429969,5000,6000,5500,1.7,5663054.89204183,5021551.05863504,6333729.82072121,3736368.53128,2387243.95385,5799605.9268
"59","Octopus","IUU_60_legal",0.565525439,0.407485471,0.784859938,7666.386094,4609.175447,12751.4078,0.086083501,0.067923564,0.190198083,3607.178492,1632.606117,4571.588091,0.11,1083.88409,760.1041021,1545.583976,3833.193047,2304.587724,6375.703899,0.282762719,0.203742736,0.392429969,5000,6000,5500,1.7,6324768.53676032,5596057.92841616,7089293.31745303,4172953.7465,2660364.35735,6491452.6992
"60","Octopus","IUU_60",0.565525439,0.407485471,0.784859938,7666.386094,4609.175447,12751.4078,0.215208753,0.169808909,0.475495207,3607.178492,1632.606117,4571.588091,0.11,1083.88409,760.1041021,1545.583976,3833.193047,2304.587724,6375.703899,0.282762719,0.203742736,0.392429969,5000,6000,5500,1.7,6324768.53676032,5596057.92841616,7089293.31745303,4172953.7465,2660364.35735,6491452.6992
"61","Octopus","IUU_40",0.565525439,0.407485471,0.784859938,6864.308952,4131.557841,11404.59343,0.203353358,0.165895032,0.459414458,3340.290734,1478.532782,4094.512825,0.11,970.4853328,682.0697011,1380.858554,3432.154476,2065.77892,5702.296713,0.282762719,0.203742736,0.392429969,5000,6000,5500,1.7,5663054.89204183,5021551.05863504,6333729.82072121,3736368.53128,2387243.95385,5799605.9268
"62","Octopus","IUU_0",0.565525439,0.407485471,0.784859938,4826.443309,2907.033384,8013.170794,0.21532076,0.16868877,0.469930006,2253.313796,1032.462778,2876.215408,0.11,682.3691174,480.2401908,969.5723541,2413.221654,1453.516692,4006.585397,0.282762719,0.203742736,0.392429969,5000,6000,5500,1.7,3981815.7347327,3535636.65798618,4447239.95424519,2627121.10199,1680840.6678,4072203.88722
"63","Octopus","IUU_20",0.565525439,0.407485471,0.784859938,5808.195571,3517.203789,9591.464643,0.212913155,0.168150965,0.468926344,2734.552906,1241.607121,3462.497451,0.11,821.1705871,584.0448082,1154.570888,2904.097785,1758.601895,4795.732321,0.282762719,0.203742736,0.392429969,5000,6000,5500,1.7,4791761.35208616,4299869.67633536,5295792.27523268,3161506.760335,2044156.8287,4849197.7296
"64","Panulirus","IUU_40",0.282239296,0.163449697,0.487361077,551.3782875,186.4820467,1630.280347,0.097830965,0.064129894,0.175316562,206.3559324,115.1516994,314.7985877,0.06,38.90515494,13.55787968,111.6406928,275.6891437,93.24102336,815.1401737,0.141119648,0.081724848,0.243680538,10000,10000,10000,1.7,827067.431602437,497689.993134034,1374430.9707655,272336.08458,94905.15776,781484.8496
"65","Panulirus","IUU_20",0.282239296,0.163449697,0.487361077,471.8161986,160.6547238,1385.645687,0.097302768,0.063924533,0.174561242,177.8366672,99.12853416,270.6941943,0.06,33.29126795,11.7561252,94.27498453,235.9080993,80.32736192,692.8228437,0.141119648,0.081724848,0.243680538,10000,10000,10000,1.7,707724.298249383,431550.213467512,1160638.25166867,233038.87565,82292.8764,659924.89171
"66","Panulirus","IUU_40_legal",0.282239296,0.163449697,0.487361077,551.3782875,186.4820467,1630.280347,0.058698579,0.038477936,0.105189937,206.3559324,115.1516994,314.7985877,0.06,38.90515494,13.55787968,111.6406928,275.6891437,93.24102336,815.1401737,0.141119648,0.081724848,0.243680538,10000,10000,10000,1.7,827067.431602437,497689.993134034,1374430.9707655,272336.08458,94905.15776,781484.8496
"67","Panulirus","IUU_20_legal",0.282239296,0.163449697,0.487361077,471.8161986,160.6547238,1385.645687,0.077842214,0.051139626,0.139648994,177.8366672,99.12853416,270.6941943,0.06,33.29126795,11.7561252,94.27498453,235.9080993,80.32736192,692.8228437,0.141119648,0.081724848,0.243680538,10000,10000,10000,1.7,707724.298249383,431550.213467512,1160638.25166867,233038.87565,82292.8764,659924.89171
"68","Panulirus","IUU_60",0.282239296,0.163449697,0.487361077,614.0478231,207.0978458,1820.659832,0.101275023,0.066577939,0.177871428,227.8153023,129.7116701,346.5412149,0.06,43.32710635,15.01636816,125.0127943,307.0239115,103.5489229,910.3299159,0.141119648,0.081724848,0.243680538,10000,10000,10000,1.7,921071.735170428,551228.978486445,1539057.59556391,303289.74445,105114.57712,875089.5601
