"","Name","Adjusted","r","r.low","r.hi","k","k.low","k.hi","f","f_lo","f_hi","b","b_lo","b_hi","m.rate","msy","msy.low","msy.hi","bmsy","bmsy.low","bmsy.hi","fmsy","fmsy_lo","fmsy_hi","p.lo","p.hi","p","f_bar","c","c.lo","c.hi","profit.msy","profit.msy.lo","profit.msy.hi"
"11","Callinectes","IUU_20",1.194228058,0.962111433,1.482344565,8013.247203,5872.162437,10935.00587,0.249373701,0.201050816,0.380299195,3833.090641,2513.473636,4754.380105,0.46,2392.411161,1986.939269,2880.62713,4006.623602,2936.081219,5467.502936,0.597114029,0.481055717,0.741172283,1500,2000,1750,1.7,2103477.39045502,1858667.59182492,2331949.4234244,2930703.672225,2086286.23245,4032877.982
"12","Callinectes","IUU_60",1.194228058,0.962111433,1.482344565,10808.5902,7900.854637,14786.45382,0.242114908,0.198633966,0.371399322,5264.012908,3431.605618,6416.304441,0.46,3226.980422,2666.978313,3904.569676,5404.295102,3950.427318,7393.226909,0.597114029,0.481055717,0.741172283,1500,2000,1750,1.7,2837254.92832124,2494805.06818299,3160859.97727468,3953051.01695,2800327.22865,5466397.5464
"13","Callinectes","IUU_20_legal",1.194228058,0.962111433,1.482344565,8013.247203,5872.162437,10935.00587,0.199498961,0.160840653,0.304239356,3833.090641,2513.473636,4754.380105,0.46,2392.411161,1986.939269,2880.62713,4006.623602,2936.081219,5467.502936,0.597114029,0.481055717,0.741172283,1500,2000,1750,1.7,2103477.39045502,1858667.59182492,2331949.4234244,2930703.672225,2086286.23245,4032877.982
"14","Callinectes","IUU_40_legal",1.191246217,0.957432554,1.482159284,9454.804022,6905.173079,12945.84771,0.146697484,0.119187438,0.22485213,4561.157981,2975.779682,5613.933903,0.46,2815.74988,2333.932129,3397.034254,4727.402011,3452.58654,6472.923855,0.595623108,0.478716277,0.741079642,1500,2000,1750,1.7,2481886.05704667,2193928.86457044,2750339.4195249,3449293.603,2450628.73545,4755847.9556
"15","Cephalopholis","IUU_60",0.453277844,0.39167906,0.524564177,2426.258773,1607.834656,3661.27923,0.544877607,0.383581372,6.368300243,674.6391987,57.72274829,958.3254519,0.09,274.9423362,163.4289128,462.5453779,1213.129386,803.9173282,1830.639615,0.226638922,0.19583953,0.262282089,1000,1500,1250,1.7,454923.51960181,250351.263812776,793593.72517046,240574.544175,114400.23896,485672.646795
"16","Cephalopholis","IUU_40",0.453277844,0.39167906,0.524564177,2133.601265,1409.249087,3230.269511,0.55492658,0.38152561,6.763045254,579.619592,47.55939165,843.053021,0.09,241.7785452,142.7916111,409.3858489,1066.800633,704.6245435,1615.134756,0.226638922,0.19583953,0.262282089,1000,1500,1250,1.7,400050.236957975,218737.674309165,702387.39026133,211556.22705,99954.12777,429855.141345
"17","Cephalopholis","IUU_20",0.453277844,0.39167906,0.524564177,1829.079691,1204.680202,2777.112555,0.556849493,0.380322602,6.995680959,495.1011851,39.40957937,724.9026029,0.09,207.2703245,121.7308804,352.9177419,914.5398453,602.3401012,1388.556277,0.226638922,0.19583953,0.262282089,1000,1500,1250,1.7,342952.441714755,186475.448138586,605504.495028633,181361.5339375,85211.61628,370563.628995
"18","Cephalopholis","IUU_60_legal",0.453277844,0.39167906,0.524564177,2426.258773,1607.834656,3661.27923,0.217951043,0.153432549,2.547320097,674.6391987,57.72274829,958.3254519,0.09,274.9423362,163.4289128,462.5453779,1213.129386,803.9173282,1830.639615,0.226638922,0.19583953,0.262282089,1000,1500,1250,1.7,454923.51960181,250351.263812776,793593.72517046,240574.544175,114400.23896,485672.646795
"19","Cephalopholis","IUU_0",0.453277844,0.39167906,0.524564177,1512.737076,1003.945535,2279.380089,0.555490616,0.383675098,6.635210564,413.5936116,34.62548291,598.8070929,0.09,171.42255,102.1914109,287.5553864,756.3685382,501.9727674,1139.690044,0.226638922,0.19583953,0.262282089,1000,1500,1250,1.7,283638.201605989,156543.590918544,493361.64880096,149994.73125,71533.98763,301933.15572
"20","Cephalopholis","IUU_40_legal",0.453277844,0.39167906,0.524564177,2133.601265,1409.249087,3230.269511,0.332955948,0.228915366,4.057827152,579.619592,47.55939165,843.053021,0.09,241.7785452,142.7916111,409.3858489,1066.800633,704.6245435,1615.134756,0.226638922,0.19583953,0.262282089,1000,1500,1250,1.7,400050.236957975,218737.674309165,702387.39026133,211556.22705,99954.12777,429855.141345
"21","Cephalopholis","IUU_20_legal",0.453277844,0.39167906,0.524564177,1829.079691,1204.680202,2777.112555,0.445479595,0.304258081,5.596544767,495.1011851,39.40957937,724.9026029,0.09,207.2703245,121.7308804,352.9177419,914.5398453,602.3401012,1388.556277,0.226638922,0.19583953,0.262282089,1000,1500,1250,1.7,342952.441714755,186475.448138586,605504.495028633,181361.5339375,85211.61628,370563.628995
"22","Dasyatis","IUU_20",0.609570907,0.42284483,0.87875425,1135.749931,699.0311778,1845.308116,0.250589059,0.180575742,0.342972045,475.0488331,347.0896294,659.2360554,0.26,173.080029,136.9111272,218.8039573,567.8749655,349.5155889,922.6540579,0.304785454,0.211422415,0.439377125,1250,1250,1250,1.7,212953.111846998,242839.306797248,186745.006325716,151445.025375,119797.2363,191453.4626375
"23","Dasyatis","IUU_40",0.609570907,0.42284483,0.87875425,1323.909335,816.4588358,2146.753579,0.250858647,0.180984524,0.343521343,553.6280362,404.2903962,767.3715805,0.26,201.7541537,160.2153879,254.0626031,661.9546676,408.2294179,1073.376789,0.304785454,0.211422415,0.439377125,1250,1250,1250,1.7,248233.00011391,284174.080891565,216837.588353058,176534.8844875,140188.4644125,222304.7777125
"24","Dasyatis","IUU_60_legal",0.609570907,0.42284483,0.87875425,1510.700763,925.0989447,2466.997512,0.100864785,0.072555951,0.13775551,629.4475098,460.8823846,875.0362619,0.26,230.2198086,180.3077768,293.9482769,755.3503814,462.5494724,1233.498756,0.304785454,0.211422415,0.439377125,1250,1250,1250,1.7,283256.39262627,319811.957024519,250879.25056977,201442.332525,157769.3047,257204.7422875
"25","Dasyatis","IUU_40_legal",0.609570907,0.42284483,0.87875425,1323.909335,816.4588358,2146.753579,0.150515188,0.108590714,0.206112806,553.6280362,404.2903962,767.3715805,0.26,201.7541537,160.2153879,254.0626031,661.9546676,408.2294179,1073.376789,0.304785454,0.211422415,0.439377125,1250,1250,1250,1.7,248233.00011391,284174.080891565,216837.588353058,176534.8844875,140188.4644125,222304.7777125
"26","Dasyatis","IUU_0",0.609570907,0.42284483,0.87875425,936.6880261,574.6575905,1526.795213,0.259411287,0.184314182,0.345471967,382.4108855,287.1483347,538.2206558,0.26,142.7444425,112.2038309,181.5978626,468.344013,287.3287953,763.3976064,0.304785454,0.211422415,0.439377125,1250,1250,1250,1.7,175629.004714575,199015.968044353,154990.313787956,124901.3871875,98178.3520375,158898.129775
"27","Dasyatis","IUU_60",0.609570907,0.42284483,0.87875425,1510.700763,925.0989447,2466.997512,0.252161964,0.181389877,0.344388775,629.4475098,460.8823846,875.0362619,0.26,230.2198086,180.3077768,293.9482769,755.3503814,462.5494724,1233.498756,0.304785454,0.211422415,0.439377125,1250,1250,1250,1.7,283256.39262627,319811.957024519,250879.25056977,201442.332525,157769.3047,257204.7422875
"28","Dasyatis","IUU_20_legal",0.609570907,0.42284483,0.87875425,1135.749931,699.0311778,1845.308116,0.200471247,0.144460594,0.274377636,475.0488331,347.0896294,659.2360554,0.26,173.080029,136.9111272,218.8039573,567.8749655,349.5155889,922.6540579,0.304785454,0.211422415,0.439377125,1250,1250,1250,1.7,212953.111846998,242839.306797248,186745.006325716,151445.025375,119797.2363,191453.4626375
"29","Epinephelus","IUU_60_legal",0.441534111,0.3977228,0.490171475,1262.805811,1019.223016,1564.602144,0.59732444,0.539541573,0.983304124,453.841143,275.6933483,502.4458167,0.25,139.3929603,112.40381,172.8624446,631.4029053,509.6115078,782.301072,0.220767056,0.1988614,0.245085738,2500,2500,2500,1.7,473552.178115742,423927.70794131,528985.62971461,243937.680525,196706.6675,302509.27805
"30","Epinephelus","IUU_60",0.441534111,0.3977228,0.490171475,1262.805811,1019.223016,1564.602144,1.493311099,1.348853933,2.458260311,453.841143,275.6933483,502.4458167,0.25,139.3929603,112.40381,172.8624446,631.4029053,509.6115078,782.301072,0.220767056,0.1988614,0.245085738,2500,2500,2500,1.7,473552.178115742,423927.70794131,528985.62971461,243937.680525,196706.6675,302509.27805
"31","Epinephelus","IUU_20",0.451017111,0.414549662,0.490692559,917.3897543,755.3320411,1114.217212,1.591294493,1.393845495,2.851292382,319.4220267,178.2681128,364.6706281,0.25,103.4396192,83.36808882,128.3435301,458.6948772,377.6660206,557.1086062,0.225508556,0.207274831,0.24534628,2500,2500,2500,1.7,344021.157228287,301657.786009725,392333.837606994,181019.3336,145894.155435,224601.177675
"32","Epinephelus","IUU_40",0.447087927,0.40753641,0.490477928,1083.033991,881.9649294,1329.942479,1.53985296,1.375749275,2.917584158,385.1083704,203.2538675,431.0453037,0.25,121.0528553,97.05214056,150.9888777,541.5169953,440.9824647,664.9712396,0.223543963,0.203768205,0.245238964,2500,2500,2500,1.7,406137.746940632,357215.226094768,461760.465906225,211842.496775,169841.24598,264230.535975
"33","Epinephelus","IUU_40_legal",0.447087927,0.40753641,0.490477928,1083.033991,881.9649294,1329.942479,0.923911776,0.825449565,1.750550495,385.1083704,203.2538675,431.0453037,0.25,121.0528553,97.05214056,150.9888777,541.5169953,440.9824647,664.9712396,0.223543963,0.203768205,0.245238964,2500,2500,2500,1.7,406137.746940632,357215.226094768,461760.465906225,211842.496775,169841.24598,264230.535975
"34","Epinephelus","IUU_0",0.447087927,0.40753641,0.490477928,773.1202243,627.8160296,952.0541897,1.573857238,1.377924741,2.946033432,269.1341691,143.779346,307.403407,0.25,86.41317952,68.8987422,108.3798827,386.5601122,313.9080148,476.0270948,0.223543963,0.203768205,0.245238964,2500,2500,2500,1.7,289920.084489153,253592.343565082,331451.865148966,151223.06416,120572.79885,189664.794725
"35","Epinephelus","IUU_20_legal",0.451017111,0.414549662,0.490692559,917.3897543,755.3320411,1114.217212,1.273035594,1.115076396,2.281033906,319.4220267,178.2681128,364.6706281,0.25,103.4396192,83.36808882,128.3435301,458.6948772,377.6660206,557.1086062,0.225508556,0.207274831,0.24534628,2500,2500,2500,1.7,344021.157228287,301657.786009725,392333.837606994,181019.3336,145894.155435,224601.177675
"36","Lutjanus","IUU_40_legal",0.378136514,0.307547725,0.464926942,1333.376811,846.7806186,2099.591892,0.132851573,0.086684774,0.248421159,256.8747116,137.372395,393.6817034,0.12,126.0496149,77.61534203,204.7083089,666.6884057,423.3903093,1049.795946,0.145695811,0.118497986,0.17913612,2250,2500,2375,1.7,616423.698113393,442120.22194411,857064.62591129,209557.48477125,122244.16369725,358239.540575
"37","Lutjanus","IUU_60_legal",0.378136514,0.307547725,0.464926942,1523.654452,961.6547539,2414.091833,0.089966302,0.057916896,0.165859012,289.0073386,156.7652023,448.9350018,0.12,144.0373458,87.62296579,236.7730513,761.8272258,480.8273769,1207.045917,0.143450147,0.116671532,0.176375028,2250,2500,2375,1.7,715416.547342402,506940.304068777,1006830.6748901,239462.0873925,138006.17111925,414352.839775
"38","Lutjanus","IUU_20",0.378136514,0.307547725,0.464926942,1129.713639,713.2197791,1789.424442,0.226445233,0.145973323,0.413104988,215.2914738,118.0129249,333.9769696,0.12,106.7964943,65.00392206,175.4585083,564.8568193,356.6098896,894.7122208,0.144124254,0.117219799,0.177203856,2250,2500,2375,1.7,527964.58664584,374319.421845281,742612.966757337,177549.17177375,102381.1772445,307052.389525
"39","Lutjanus","IUU_0",0.378136514,0.307547725,0.464926942,954.6044883,603.0651159,1511.063574,0.228165889,0.143651071,0.408677909,178.0565897,99.40943486,282.8133463,0.12,90.24270341,54.99898688,148.0708278,477.3022442,301.532558,755.5317868,0.141063024,0.114730026,0.173440009,2250,2500,2375,1.7,455809.923510678,323579.776265369,640297.019645565,150028.494419125,86623.404336,259123.94865
"40","Lutjanus","IUU_20_legal",0.378136514,0.307547725,0.464926942,1129.713639,713.2197791,1789.424442,0.181156187,0.116778658,0.330483991,215.2914738,118.0129249,333.9769696,0.12,106.7964943,65.00392206,175.4585083,564.8568193,356.6098896,894.7122208,0.144124254,0.117219799,0.177203856,2250,2500,2375,1.7,527964.58664584,374319.421845281,742612.966757337,177549.17177375,102381.1772445,307052.389525
"41","Lutjanus","IUU_40",0.378136514,0.307547725,0.464926942,1333.376811,846.7806186,2099.591892,0.221419289,0.144474624,0.414035265,256.8747116,137.372395,393.6817034,0.12,126.0496149,77.61534203,204.7083089,666.6884057,423.3903093,1049.795946,0.145695811,0.118497986,0.17913612,2250,2500,2375,1.7,616423.698113393,442120.22194411,857064.62591129,209557.48477125,122244.16369725,358239.540575
"42","Lutjanus","IUU_60",0.378136514,0.307547725,0.464926942,1523.654452,961.6547539,2414.091833,0.224915756,0.144792239,0.41464753,289.0073386,156.7652023,448.9350018,0.12,144.0373458,87.62296579,236.7730513,761.8272258,480.8273769,1207.045917,0.143450147,0.116671532,0.176375028,2250,2500,2375,1.7,715416.547342402,506940.304068777,1006830.6748901,239462.0873925,138006.17111925,414352.839775
"43","Micropogonias","IUU_40",0.618783392,0.435395703,0.879413562,1925.509935,917.6681913,4040.22777,0.354725726,0.252681999,0.94107453,543.7845807,204.9724797,763.3878988,0.9,297.8683922,138.7974521,639.245013,962.7549676,458.8340957,2020.113885,0.309391696,0.217697851,0.439706781,750,750,750,1.7,216619.867667683,143453.077644299,327104.63913678,156380.905905,72868.6623525,335603.631825
"44","Micropogonias","IUU_20",0.618783392,0.435395703,0.879413562,1615.581767,791.386635,3298.140671,0.379250902,0.259342755,0.960890878,435.9595167,172.0674467,637.527121,0.9,249.9237914,122.8931247,508.2619688,807.7908837,395.6933175,1649.070335,0.309391696,0.217697851,0.439706781,750,750,750,1.7,181752.9487443,127015.277966616,260080.007681301,131209.990485,64518.8904675,266837.53362
"45","Micropogonias","IUU_0",0.618783392,0.435395703,0.879413562,1419.414685,677.5283687,2973.658583,0.359114154,0.246347424,0.885242561,383.6710374,155.642878,559.2983194,0.9,219.5775583,102.6300273,469.7875017,709.7073426,338.7641843,1486.829291,0.309391696,0.217697851,0.439706781,750,750,750,1.7,159684.152019064,106072.503869136,240392.444351455,115278.2181075,53880.7643325,246638.4383925
"46","Micropogonias","IUU_60",0.618783392,0.435395703,0.879413562,2186.573076,1055.199171,4530.99467,0.368999344,0.255536178,0.920085274,597.4284873,239.5981396,862.6986668,0.9,338.2537761,161.5264194,708.3399576,1093.286538,527.5995853,2265.497335,0.309391696,0.217697851,0.439706781,750,750,750,1.7,245989.470973067,166944.43329622,362460.842877017,177583.2324525,84801.370185,371878.47774
"47","Micropogonias","IUU_60_legal",0.618783392,0.435395703,0.879413562,2186.573076,1055.199171,4530.99467,0.147599738,0.102214471,0.36803411,597.4284873,239.5981396,862.6986668,0.9,338.2537761,161.5264194,708.3399576,1093.286538,527.5995853,2265.497335,0.309391696,0.217697851,0.439706781,750,750,750,1.7,245989.470973067,166944.43329622,362460.842877017,177583.2324525,84801.370185,371878.47774
"48","Micropogonias","IUU_20_legal",0.618783392,0.435395703,0.879413562,1615.581767,791.386635,3298.140671,0.303400722,0.207474204,0.768712703,435.9595167,172.0674467,637.527121,0.9,249.9237914,122.8931247,508.2619688,807.7908837,395.6933175,1649.070335,0.309391696,0.217697851,0.439706781,750,750,750,1.7,181752.9487443,127015.277966616,260080.007681301,131209.990485,64518.8904675,266837.53362
"49","Micropogonias","IUU_40_legal",0.618783392,0.435395703,0.879413562,1925.509935,917.6681913,4040.22777,0.212835435,0.151609199,0.564644718,543.7845807,204.9724797,763.3878988,0.9,297.8683922,138.7974521,639.245013,962.7549676,458.8340957,2020.113885,0.309391696,0.217697851,0.439706781,750,750,750,1.7,216619.867667683,143453.077644299,327104.63913678,156380.905905,72868.6623525,335603.631825
"50","Octopus","IUU_0",0.66365025,0.556688189,0.791164,3918.411236,2961.779781,5184.027088,0.430166201,0.312300711,3.541530172,1127.901819,136.9987594,1553.583526,0.11,650.1136492,540.5684168,781.858029,1959.205618,1480.889891,2592.013544,0.331825125,0.278344095,0.395582,5000,6000,5500,1.7,3232689.27022931,2913130.32956564,3557655.43477711,2502937.54942,1891989.4588,3283803.7218
"51","Octopus","IUU_60_legal",0.661993197,0.553980938,0.791065111,6283.983756,4814.684426,8201.669797,0.171051562,0.124781607,1.830723449,1815.350591,169.6152162,2488.496188,0.11,1039.988624,874.8707267,1236.26989,3141.991878,2407.342213,4100.834899,0.330996598,0.276990469,0.395532555,5000,6000,5500,1.7,5184286.60587019,4737730.12763843,5626049.67371143,4003956.2024,3062047.54345,5192333.538
"52","Octopus","IUU_40",0.645648526,0.527622085,0.790076897,5676.62852,4197.604067,7676.786767,0.418375413,0.301343178,4.084531655,1623.564186,166.3004216,2254.105571,0.11,916.2767097,753.2370454,1114.606635,2838.31426,2098.802033,3838.393383,0.322824263,0.263811042,0.395038449,5000,6000,5500,1.7,4683218.53182702,4282821.36916771,5078725.74955356,3527665.332345,2636329.6589,4681347.867
"53","Octopus","IUU_40_legal",0.645648526,0.527622085,0.790076897,5676.62852,4197.604067,7676.786767,0.251025248,0.180805907,2.450718993,1623.564186,166.3004216,2254.105571,0.11,916.2767097,753.2370454,1114.606635,2838.31426,2098.802033,3838.393383,0.322824263,0.263811042,0.395038449,5000,6000,5500,1.7,4683218.53182702,4282821.36916771,5078725.74955356,3527665.332345,2636329.6589,4681347.867
"54","Octopus","IUU_20",0.65704682,0.545937925,0.790768517,4762.917687,3609.902814,6284.209318,0.416248356,0.307509371,3.215465405,1398.737749,181.0693678,1893.348118,0.11,782.3649799,653.3672416,936.8314216,2381.458844,1804.951407,3142.104659,0.32852341,0.272968963,0.395384259,5000,6000,5500,1.7,3929407.09106544,3590338.07957134,4264956.23054129,3012105.172615,2286785.3456,3934691.97072
"55","Octopus","IUU_20_legal",0.65704682,0.545937925,0.790768517,4762.917687,3609.902814,6284.209318,0.332998684,0.246007496,2.572372324,1398.737749,181.0693678,1893.348118,0.11,782.3649799,653.3672416,936.8314216,2381.458844,1804.951407,3142.104659,0.32852341,0.272968963,0.395384259,5000,6000,5500,1.7,3929407.09106544,3590338.07957134,4264956.23054129,3012105.172615,2286785.3456,3934691.97072
"56","Octopus","IUU_60",0.661993197,0.553980938,0.791065111,6283.983756,4814.684426,8201.669797,0.427628904,0.311954018,4.576808623,1815.350591,169.6152162,2488.496188,0.11,1039.988624,874.8707267,1236.26989,3141.991878,2407.342213,4100.834899,0.330996598,0.276990469,0.395532555,5000,6000,5500,1.7,5184286.60587019,4737730.12763843,5626049.67371143,4003956.2024,3062047.54345,5192333.538
"57","Panulirus","IUU_60_legal",0.282239296,0.163449697,0.487361077,464.5223094,210.825228,1023.506427,0.050506241,0.037814751,0.065333656,182.7259335,141.256446,244.0529115,0.06,32.77661241,20.32810133,52.8483356,232.2611547,105.412614,511.7532137,0.141119648,0.081724848,0.243680538,10000,10000,10000,1.7,696783.464411703,746214.957658899,650626.464063371,229436.28687,142296.70931,369938.3492
"58","Panulirus","IUU_40",0.282239296,0.163449697,0.487361077,407.8996522,186.0766985,894.1588477,0.124798191,0.094629778,0.162878146,161.7651652,123.9454185,213.3366519,0.06,28.78132768,18.03017651,45.94324535,203.9498261,93.03834923,447.0794238,0.141119648,0.081724848,0.243680538,10000,10000,10000,1.7,611849.478536114,661861.488319929,565616.512427431,201469.29376,126211.23557,321602.71745
"59","Panulirus","IUU_40_legal",0.282239296,0.163449697,0.487361077,407.8996522,186.0766985,894.1588477,0.074878915,0.056777867,0.097726888,161.7651652,123.9454185,213.3366519,0.06,28.78132768,18.03017651,45.94324535,203.9498261,93.03834923,447.0794238,0.141119648,0.081724848,0.243680538,10000,10000,10000,1.7,611849.478536114,661861.488319929,565616.512427431,201469.29376,126211.23557,321602.71745
"60","Panulirus","IUU_0",0.282239296,0.163449697,0.487361077,288.0680967,130.8031128,634.4132534,0.126703084,0.094777049,0.164356926,113.8093844,87.73588284,152.1465394,0.06,20.32603422,12.61801255,32.7426895,144.0340484,65.40155642,317.2066267,0.141119648,0.081724848,0.243680538,10000,10000,10000,1.7,432102.145407846,463188.841293409,403101.820548344,142282.23954,88326.08785,229198.8265
"61","Panulirus","IUU_20_legal",0.282239296,0.163449697,0.487361077,347.4078225,157.9477293,764.1274469,0.101014518,0.076367248,0.131019593,137.0416873,105.6574796,181.2714258,0.06,24.51303483,15.25510161,39.38937226,173.7039113,78.97386466,382.0637235,0.141119648,0.081724848,0.243680538,10000,10000,10000,1.7,521111.734136412,559992.535318022,484930.465723118,171591.24381,106785.71127,275725.60582
"62","Panulirus","IUU_60",0.282239296,0.163449697,0.487361077,464.5223094,210.825228,1023.506427,0.126265602,0.094536877,0.163334139,182.7259335,141.256446,244.0529115,0.06,32.77661241,20.32810133,52.8483356,232.2611547,105.412614,511.7532137,0.141119648,0.081724848,0.243680538,10000,10000,10000,1.7,696783.464411703,746214.957658899,650626.464063371,229436.28687,142296.70931,369938.3492
"63","Panulirus","IUU_20",0.282239296,0.163449697,0.487361077,347.4078225,157.9477293,764.1274469,0.126268148,0.095459061,0.163774491,137.0416873,105.6574796,181.2714258,0.06,24.51303483,15.25510161,39.38937226,173.7039113,78.97386466,382.0637235,0.141119648,0.081724848,0.243680538,10000,10000,10000,1.7,521111.734136412,559992.535318022,484930.465723118,171591.24381,106785.71127,275725.60582
"64","Scomberomorus","IUU_60_legal",0.636036072,0.456975729,0.885259019,35454.68712,22247.93355,56501.19532,0.097817326,0.084834116,0.136989948,15257.38378,10894.49628,17592.40914,0.9,5637.614984,4239.78979,7496.292099,17727.34356,11123.96677,28250.59766,0.318018036,0.228487864,0.442629509,1000,1250,1125,1.7,5982978.4531466,5566759.27873351,6350931.151147,4439621.7999,2967852.853,6559255.586625
"65","Scomberomorus","IUU_40_legal",0.636036072,0.456975729,0.885259019,31352.61965,19506.39678,50393.04645,0.148478491,0.125705369,0.201025058,13192.63729,9744.172701,15582.65088,0.9,4985.349263,3686.95138,6740.991329,15676.30982,9753.198389,25196.52322,0.318018036,0.228487864,0.442629509,1000,1250,1125,1.7,5290754.56670797,4840893.49270647,5711033.03547482,3925962.5446125,2580865.966,5898367.412875
"66","Scomberomorus","IUU_0",0.636036072,0.461568411,0.876450545,22733.48617,14254.38622,36256.30633,0.238540057,0.206309576,0.326584475,9775.850773,7140.363911,11303.07202,0.9,3614.829312,2714.457022,4813.850744,11366.74308,7127.19311,18128.15317,0.318018036,0.230784205,0.438225272,1000,1250,1125,1.7,3836275.79160322,3528565.16588733,4119328.90305788,2846678.0832,1900119.9154,4212119.401
"67","Scomberomorus","IUU_60",0.636036072,0.456975729,0.885259019,35454.68712,22247.93355,56501.19532,0.244543314,0.21208529,0.34247487,15257.38378,10894.49628,17592.40914,0.9,5637.614984,4239.78979,7496.292099,17727.34356,11123.96677,28250.59766,0.318018036,0.228487864,0.442629509,1000,1250,1125,1.7,5982978.4531466,5566759.27873351,6350931.151147,4439621.7999,2967852.853,6559255.586625
"68","Scomberomorus","IUU_20_legal",0.636036072,0.461568411,0.876450545,26859.75661,16732.07863,43117.56722,0.193068666,0.167416781,0.267746292,11595.12193,8361.104466,13371.74632,0.9,4270.943523,3166.380287,5760.823692,13429.8783,8366.039314,21558.78361,0.318018036,0.230784205,0.438225272,1000,1250,1125,1.7,4532583.9287068,4116027.29094914,4929676.63558208,3363368.0243625,2216466.2009,5040720.7305
