"","Name","Adjusted","Year","Leave_est","Arrive_est","Surplus_est","Catch_est","Biomass_est","Profit_est","Fishing_est","PV_est","Leave_lo","Arrive_lo","Surplus_lo","Catch_lo","Biomass_lo","Profit_lo","Fishing_lo","PV_lo","Leave_hi","Arrive_hi","Surplus_hi","Catch_hi","Biomass_hi","Profit_hi","Fishing_hi","PV_hi","Status"
"4069","Panulirus","MT_20",2030,19.332362399697,19.31269487214,29.9187798058545,26.7339160690777,313.747422054286,-20477.5376972086,0.0862755119158816,-4902.15971536907,6.18780729866374,6.185446449407,6.1936298432403,6.08390268167857,99.5169947987567,-8819.82123712018,0.0612162712494198,-2111.39508102387,62.0577752795836,61.9384370452692,134.547427551585,123.88509154251,1007.52627270178,-49766.5665678531,0.126472598576386,-11913.7203607452,"No MPA"
"4070","Panulirus","MT_20",2031,19.5293817880934,19.5076617306577,29.6240299580947,26.8035859004545,316.54614605449,-20329.0601941933,0.0856537493686582,-4424.19580148821,6.19449037414673,6.19180340820076,6.18932736228034,6.07398750870496,99.6296476863861,-8796.25818007739,0.0610530514713264,-1914.32206591727,62.7140300063514,62.5915517178863,132.087391473938,122.759609900003,1016.73157598725,-48867.4646664318,0.124218286778481,-10634.9841036112,"No MPA"
"4071","Panulirus","MT_20",2032,19.7035899111805,19.679871352858,29.3524332045337,26.8401406789658,319.034720021736,-20182.3491782489,0.0850392432312182,-3992.97019079756,6.20150251543427,6.19847643810281,6.18478230983428,6.06441082149715,99.7469930973918,-8772.79433464941,0.0608905216357912,-1735.65059046769,63.2870191998882,63.1620749478055,129.857056666951,121.496893500968,1024.96679490115,-47995.9704860325,0.122032373475099,-9495.74688934975,"No MPA"
"4072","Panulirus","MT_20",2033,19.8584925739531,19.8328370202033,29.1020976414131,26.8490659742624,321.262096135136,-20037.3747847682,0.0844318895354344,-3603.8979817458,6.20880674543433,6.20543016703995,6.18001458009311,6.05513416099936,99.8684969380911,-8749.42925791949,0.060728678253863,-1573.66175872567,63.7996249552599,63.672765060026,127.796792364599,120.149333561774,1032.48739380875,-47150.9808948412,0.119912195816464,-8480.51836677859,"No MPA"
"4073","Panulirus","MT_20",2034,19.9971368318707,19.9696098335378,28.870818336348,26.8350747044754,323.270312768676,-19894.1082593966,0.0838315860307944,-3252.84567077996,6.21636981919029,6.21263286351389,6.17504213778125,6.04612311521905,99.9936790049769,-8726.16250302073,0.0605675178541858,-1426.79729849497,64.2677487931541,64.139448136125,125.862883288521,118.752669114061,1039.46930732618,-46331.4475697638,0.11785520506774,-7575.56190421809,"No MPA"
"4074","Panulirus","MT_20",2035,20.1221393867692,20.0928080643649,28.6563097099192,26.8021720738723,325.095119082319,-19752.5218878779,0.0832382321367937,-2936.08651604048,6.22416184616928,6.22005605183711,6.16988123089563,6.03734689602194,100.122107545518,-8702.99361982173,0.0604070369830394,-1293.64454632127,64.7023418610448,64.5730302701838,124.024315303008,117.331064416703,1046.03324662162,-45536.3722100158,0.115858961304429,-6768.69157235453,"No MPA"
"4075","Panulirus","MT_40",2015,12.8447391270686,12.8447391270686,36.4445014800919,20.0304166749704,222.770017205121,-26952.9677364373,0.0970673168539854,-26952.9677364373,7.16768120804277,7.16768120804277,7.19932505882425,7.36458717547793,114.986437283346,-10627.2418602737,0.0639555231390526,-10627.2418602737,19.5948121750055,19.5948121750055,123.79586934512,53.952809160749,384.641647884371,-80292.564205167,0.171388345656002,-80292.564205167,"No MPA"
"4076","Panulirus","MT_40",2016,13.8664429127523,13.8664164424037,37.4716625763722,21.4555360022522,238.786117308893,-26741.1605376278,0.096313112362665,-24310.145943298,7.15739437620171,7.15739100337783,7.20564846709959,7.33404940841031,114.858032969212,-10598.3628513128,0.0637818999580979,-9634.8753193753,23.9422320793939,23.9420243597476,143.230710614752,64.4601994375027,463.411951341974,-78487.5090433103,0.167599270800211,-71352.2809484639,"No MPA"
"4077","Panulirus","MT_40",2017,14.8633739206149,14.8632064999081,38.2079925919902,22.8197412396644,254.174201240512,-26532.0115158527,0.0955682116391389,-21927.2822445064,7.14940177866082,7.14938112859212,7.21052727029871,7.30598996570634,114.762549623735,-10569.6039418043,0.0636090207227464,-8735.20986925975,28.8453331780903,28.8439453868501,161.647657417786,75.9462122740279,549.112008694493,-76745.70159586,0.163943511029524,-63426.199666,"No MPA"
"4078","Panulirus","MT_40",2018,15.8212137145489,15.8207075709135,38.6679381643048,24.102325996809,268.739307264372,-26325.5006744624,0.0948324764500587,-19778.7382978681,7.14345836501935,7.14339904954382,7.21413335997561,7.2801355446342,114.696488123601,-10540.9649467076,0.0634368817085171,-7919.58298024611,34.1797806401295,34.1751984569894,177.462246029108,88.0079601474573,638.561712393003,-75064.678647883,0.160415489263427,-56397.2040930751,"No MPA"
