,Name,Adjusted,r,r.low,r.hi,k,k.low,k.hi,msy,msy.low,msy.hi,bmsy,bmsy.low,bmsy.hi,Year,catch,catch_ma,b,b_lo,b_hi,bbmsy,bbmsy_lo,bbmsy_hi,s,s_lo,s_hi,f,f_lo,f_hi,fmsy,fmsy_lo,fmsy_hi,ffmsy,ffmsy_lo,ffmsy_hi,er
65,Dasyatis,IUU_40_legal,0.609570907,0.42284483,0.87875425,1323.909335,816.4588358,2146.753579,201.7541537,160.2153879,254.0626031,661.9546676,408.2294179,1073.376789,2015,138.88238,137.4340333,553.6280362,404.2903962,767.3715805,0.836353399,0.610752391,1.159250955,0.418176699,0.305376196,0.579625477,0.150515188,0.108590714,0.206112806,0.304785454,0.211422415,0.439377125,0.823066337,0.593809585,1.127092318,0.823066337
66,Epinephelus,IUU_40_legal,0.447087927,0.40753641,0.490477928,1083.033991,881.9649294,1329.942479,121.0528553,97.05214056,150.9888777,541.5169953,440.9824647,664.9712396,2015,593.010264,337.5752147,385.1083704,203.2538675,431.0453037,0.711165806,0.375341622,0.795995892,0.355582903,0.187670811,0.397997946,0.923911776,0.825449565,1.750550495,0.223543963,0.203768205,0.245238964,6.888367448,6.154267173,13.05150054,6.888367448
67,Lutjanus,IUU_40_legal,0.378136514,0.307547725,0.464926942,1333.376811,846.7806186,2099.591892,126.0496149,77.61534203,204.7083089,666.6884057,423.3903093,1049.795946,2015,56.877016,35.398552,256.8747116,137.372395,393.6817034,0.385299503,0.206051873,0.5905033,0.192649752,0.103025937,0.29525165,0.132851573,0.086684774,0.248421159,0.145695811,0.118497986,0.17913612,1.519736822,0.99161824,2.841778787,1.171107686
68,Micropogonias,IUU_40_legal,0.618783392,0.435395703,0.879413562,1925.509935,917.6681913,4040.22777,297.8683922,138.7974521,639.245013,962.7549676,458.8340957,2020.113885,2015,192.89438,155.4784467,543.7845807,204.9724797,763.3878988,0.564821371,0.212902022,0.792920239,0.282410685,0.106451011,0.396460119,0.212835435,0.151609199,0.564644718,0.309391696,0.217697851,0.439706781,1.14652633,0.81670582,3.041692917,1.14652633
69,Mugil,IUU_40_legal,0.579117434,0.519799302,0.645204796,4797.346624,3711.020989,6201.671911,694.5567666,518.9641227,929.5615649,2398.673312,1855.510495,3100.835956,2015,317.9036,308.2879333,915.6382276,495.5706415,1420.596173,0.381726942,0.206601974,0.592242456,0.190863471,0.103300987,0.296121228,0.208316073,0.134269093,0.384893987,0.221064727,0.198421398,0.246292053,1.570551123,1.012290948,2.901819693,1.199043354
70,Octopus,IUU_40_legal,0.645648526,0.527622085,0.790076897,5676.62852,4197.604067,7676.786767,916.2767097,753.2370454,1114.606635,2838.31426,2098.802033,3838.393383,2015,679.259336,806.050224,1623.564186,166.3004216,2254.105571,0.572017063,0.058591265,0.794170541,0.286008531,0.029295632,0.39708527,0.251025248,0.180805907,2.450718993,0.322824263,0.263811042,0.395038449,1.29598503,0.933458888,12.65249276,1.29598503
71,Panulirus,IUU_40_legal,0.282239296,0.163449697,0.487361077,407.8996522,186.0766985,894.1588477,28.78132768,18.03017651,45.94324535,203.9498261,93.03834923,447.0794238,2015,20.188,23.25334667,161.7651652,123.9454185,213.3366519,0.793161574,0.607725051,1.046025172,0.396580787,0.303862526,0.523012586,0.074878915,0.056777867,0.097726888,0.141119648,0.081724848,0.243680538,0.884343129,0.670564158,1.154184754,0.884343129
72,Scomberomorus,IUU_40_legal,0.636036072,0.456975729,0.885259019,31352.61965,19506.39678,50393.04645,4985.349263,3686.95138,6740.991329,15676.30982,9753.198389,25196.52322,2015,3264.7048,2678.868267,13192.63729,9744.172701,15582.65088,0.84156523,0.621585871,0.994025447,0.420782615,0.310792936,0.497012724,0.148478491,0.125705369,0.201025058,0.318018036,0.228487864,0.442629509,0.778145023,0.658795806,1.053530696,0.778145023
73,Squatina,IUU_40_legal,0.095607883,0.07380159,0.123857323,8945.471096,4191.13308,19093.03561,213.8143894,80.35688943,568.9193973,4472.735548,2095.56654,9546.517804,2015,19.70794,35.09824267,2150.213694,928.8014883,3516.815571,0.480737945,0.207658485,0.786278449,0.240368972,0.103829243,0.393139225,0.005499344,0.00336235,0.012731207,0.045962337,0.035479225,0.059542915,0.199414853,0.121924093,0.461653596,0.191732573
74,Atrina,IUU_20_legal,0.282239296,0.163449697,0.487361077,18570.96436,5666.886893,60858.93783,1310.363977,373.2579833,4600.179579,9285.482178,2833.443447,30429.46891,2015,457.4736,728.86488,2950.015427,278.1809698,5492.73774,0.31770191,0.029958699,0.591540389,0.158850955,0.01497935,0.295770195,0.124059989,0.066629593,1.315614365,0.089667964,0.051928281,0.154835545,1.729435792,0.928837769,18.34008369,1.09889011
75,Callinectes,IUU_20_legal,1.194228058,0.962111433,1.482344565,8013.247203,5872.162437,10935.00587,2392.411161,1986.939269,2880.62713,4006.623602,2936.081219,5467.502936,2015,955.872,1287.188376,3833.090641,2513.473636,4754.380105,0.95668848,0.627329614,1.186630085,0.47834424,0.313664807,0.593315043,0.199498961,0.160840653,0.304239356,0.597114029,0.481055717,0.741172283,0.417631623,0.336704225,0.636895428,0.417631623
76,Cephalopholis,IUU_20_legal,0.453277844,0.39167906,0.524564177,1829.079691,1204.680202,2777.112555,207.2703245,121.7308804,352.9177419,914.5398453,602.3401012,1388.556277,2015,275.696844,199.555688,495.1011851,39.40957937,724.9026029,0.541366445,0.04309225,0.792641902,0.270683223,0.021546125,0.396320951,0.445479595,0.304258081,5.596544767,0.226638922,0.19583953,0.262282089,2.456989685,1.678099237,30.86707659,2.456989685
77,Dasyatis,IUU_20_legal,0.609570907,0.42284483,0.87875425,1135.749931,699.0311778,1845.308116,173.080029,136.9111272,218.8039573,567.8749655,349.5155889,922.6540579,2015,119.04204,117.8006,475.0488331,347.0896294,659.2360554,0.836537727,0.611207837,1.160882405,0.418268864,0.305603919,0.580441202,0.200471247,0.144460594,0.274377636,0.304785454,0.211422415,0.439377125,0.82218182,0.592468374,1.125290072,0.82218182
78,Epinephelus,IUU_20_legal,0.451017111,0.414549662,0.490692559,917.3897543,755.3320411,1114.217212,103.4396192,83.36808882,128.3435301,458.6948772,377.6660206,557.1086062,2015,508.294512,289.350184,319.4220267,178.2681128,364.6706281,0.696371472,0.38864204,0.795017878,0.348185736,0.19432102,0.397508939,1.273035594,1.115076396,2.281033906,0.225508556,0.207274831,0.24534628,7.056470603,6.180898509,12.64383241,7.056470603
79,Lutjanus,IUU_20_legal,0.378136514,0.307547725,0.464926942,1129.713639,713.2197791,1789.424442,106.7964943,65.00392206,175.4585083,564.8568193,356.6098896,894.7122208,2015,48.751728,30.341616,215.2914738,118.0129249,333.9769696,0.381143445,0.208925379,0.591259516,0.190571722,0.104462689,0.295629758,0.181156187,0.116778658,0.330483991,0.144124254,0.117219799,0.177203856,1.571180614,1.012829689,2.866311383,1.197690383
80,Micropogonias,IUU_20_legal,0.618783392,0.435395703,0.879413562,1615.581767,791.386635,3298.140671,249.9237914,122.8931247,508.2619688,807.7908837,395.6933175,1649.070335,2015,165.33804,133.26724,435.9595167,172.0674467,637.527121,0.539693534,0.213009889,0.789222971,0.269846767,0.106504945,0.394611485,0.303400722,0.207474204,0.768712703,0.309391696,0.217697851,0.439706781,1.22579535,0.838234376,3.105742303,1.22579535
81,Mugil,IUU_20_legal,0.579117434,0.519799302,0.645204796,4115.236708,3175.400396,5333.240237,595.8013306,442.993472,801.319315,2057.618354,1587.700198,2666.620118,2015,272.4888,264.2468,815.6333135,426.238786,1220.016119,0.396396791,0.207151528,0.59292634,0.198198396,0.103575764,0.29646317,0.267265984,0.17867882,0.511429385,0.229560293,0.206046775,0.255757111,1.455314749,0.972940581,2.784831485,1.153764194
82,Octopus,IUU_20_legal,0.65704682,0.545937925,0.790768517,4762.917687,3609.902814,6284.209318,782.3649799,653.3672416,936.8314216,2381.458844,1804.951407,3142.104659,2015,582.222288,690.900192,1398.737749,181.0693678,1893.348118,0.587344918,0.076032961,0.795037094,0.293672459,0.038016481,0.397518547,0.332998684,0.246007496,2.572372324,0.32852341,0.272968963,0.395384259,1.26702799,0.93603488,9.787629458,1.26702799
83,Panulirus,IUU_20_legal,0.282239296,0.163449697,0.487361077,347.4078225,157.9477293,764.1274469,24.51303483,15.25510161,39.38937226,173.7039113,78.97386466,382.0637235,2015,17.304,19.93144,137.0416873,105.6574796,181.2714258,0.788938409,0.608261949,1.043565596,0.394469204,0.304130975,0.521782798,0.101014518,0.076367248,0.131019593,0.141119648,0.081724848,0.243680538,0.894759513,0.676440608,1.160536422,0.894759513
84,Scomberomorus,IUU_20_legal,0.636036072,0.461568411,0.876450545,26859.75661,16732.07863,43117.56722,4270.943523,3166.380287,5760.823692,13429.8783,8366.039314,21558.78361,2015,2798.3184,2296.1728,11595.12193,8361.104466,13371.74632,0.863382502,0.62257485,0.995671444,0.431691251,0.311287425,0.497835722,0.193068666,0.167416781,0.267746292,0.318018036,0.230784205,0.438225272,0.75887467,0.658047507,1.052402151,0.75887467
85,Squatina,IUU_20_legal,0.095607883,0.07380159,0.123857323,7726.475246,3583.142856,16660.90974,184.6779861,68.02805936,501.3513375,3863.237623,1791.571428,8330.454872,2015,16.89252,30.084208,1862.156627,803.8677674,3045.447726,0.482019697,0.208081367,0.788314886,0.241009848,0.104040684,0.394157443,0.007257185,0.004437448,0.016811243,0.046084883,0.03557382,0.059701669,0.196842896,0.120360727,0.45598582,0.189764306
