"","Name","Adjusted","r","r.low","r.hi","k","k.low","k.hi","msy","msy.low","msy.hi","bmsy","bmsy.low","bmsy.hi","year","catch","catch_ma","b","b_lo","b_hi","bbmsy","bbmsy_lo","bbmsy_hi","s","s_lo","s_hi","f","f_lo","f_hi","fmsy","fmsy_lo","fmsy_hi","ffmsy","ffmsy_lo","ffmsy_hi","er"
"30","Microlepidotus","MT",0.561299863623192,0.401368628853587,0.784958051662631,63.0636410665904,22.3432711875092,177.996444262784,8.8494032825647,2.19098548240098,35.7427920387902,31.5318205332952,11.1716355937546,88.9982221313922,2005,0.6622,0.6622,12.6597137920762,12.3838014388171,17.5428035847279,0.401490100411693,0.392739817408918,0.556352385876483,0.200745050205846,0.196369908704459,0.278176192938241,0.0523076596261187,0.0377476722464411,0.0534730795928566,0.225356338607145,0.16114553110053,0.315152886980996,0.232110886915432,0.167502154497839,0.23728234103978,0.186380446588647
"31","Microlepidotus","MT_20",0.565525438699537,0.407485471376748,0.784859938038403,75.6514800295021,26.6417049913291,214.819075300054,10.6957091079884,2.6291502382237,43.5114706111263,37.8257400147511,13.3208524956646,107.409537650027,2005,0.79464,0.79464,15.1837814232025,14.8594107211384,20.9196876826409,0.40141399526569,0.392838599201063,0.553054287225651,0.200706997632845,0.196419299600532,0.276527143612825,0.0523347891972221,0.0379852707198583,0.0534772216013638,0.227009825772763,0.163570371078064,0.315053763451977,0.230539753154161,0.16732875147828,0.2355722771881,0.185083766762356
"32","Microlepidotus","MT_40",0.565525438699537,0.407485471376748,0.784859938038403,88.1599375907908,31.0527039827417,250.289784758573,12.4641718454388,3.06501802432855,50.6866773896588,44.0799687953954,15.5263519913709,125.144892379287,2005,0.92708,0.92708,17.6914458438196,17.3089699030057,24.4136265734881,0.401348874041573,0.39267200898776,0.55384854483015,0.200674437020787,0.19633600449388,0.276924272415075,0.0524027266162572,0.0379738748444182,0.053560668554806,0.226972998063926,0.163543835125358,0.315002652412052,0.230876478978783,0.167305693489245,0.23597815163776,0.185324029761635
"33","Microlepidotus","MT_60",0.565525438699537,0.407485471376748,0.784859938038403,99.0621625515698,35.3879481659914,277.3066130696,14.0055432338753,3.54049221305604,55.4033816407224,49.5310812757849,17.6939740829957,138.6533065348,2005,1.05952,1.05952,19.8840867196094,19.4425524686152,27.4893740249552,0.401446651424717,0.392532364887427,0.554992407129105,0.200723325712359,0.196266182443713,0.277496203564552,0.0532848209193897,0.0385428929388554,0.0544949024419665,0.227028293661423,0.163583677988418,0.315079393962928,0.234705639812699,0.169771319324348,0.240035731067234,0.188443586346608
"34","Mycteroperca","MT",0.0620385073773583,0.039696192606757,0.0969558072165191,997.977575109431,203.798732694243,4886.97465020808,15.4782597889662,1.65024630674065,145.176223159019,498.988787554715,101.899366347122,2443.48732510404,2005,0.5627,0.5627,316.94719827345,238.267773600977,396.713451659187,0.635178998363156,0.477501257630665,0.795034801489776,0.317589499181578,0.238750628815333,0.397517400744888,0.00177537458310177,0.00141840413438617,0.00236162864786886,0.0310192536886791,0.0198480963033785,0.0484779036082595,0.0572346001912262,0.0457265719098792,0.0761342832929203,0.0572346001912262
"35","Mycteroperca","MT_20",0.0620385073773583,0.039696192606757,0.0969558072165191,1161.47941917689,239.079265614703,5642.6241635925,18.0141123788138,1.95074684698395,166.350772422498,580.739709588443,119.539632807352,2821.31208179625,2005,0.67524,0.67524,368.93284921036,277.487719643941,462.732639538717,0.635280906607564,0.477817712586919,0.796798689496617,0.317640453303782,0.238908856293459,0.398399344748309,0.00183025176924538,0.00145924437202685,0.00243340498407077,0.0310192536886791,0.0198480963033785,0.0484779036082595,0.0590037332172616,0.047043181201984,0.0784482118265428,0.0590037332172616
"36","Mycteroperca","MT_40",0.0620385073773583,0.039696192606757,0.0969558072165191,1355.18194089839,278.079211764124,6604.29839859774,21.0183662095219,2.26215535451142,195.287966070301,677.590970449195,139.039605882062,3302.14919929887,2005,0.78778,0.78778,430.470117421381,323.465554662988,540.604219362733,0.635294943697389,0.477375834050081,0.797832679211103,0.317647471848695,0.238687917025041,0.398916339605552,0.00183004572935049,0.00145722133084466,0.00243543706167035,0.0310192536886791,0.0198480963033785,0.0484779036082595,0.0589970908944977,0.0469779623155953,0.0785137220293342,0.0589970908944977
"37","Mycteroperca","MT_60",0.0620385073773583,0.039696192606757,0.0969558072165191,1554.4266272897,323.15286012877,7477.08727895643,24.1085769461684,2.66196347294168,218.343898508504,777.213313644848,161.576430064385,3738.54363947822,2005,0.90032,0.90032,493.710913680819,370.945309151426,618.223590898929,0.635232187886095,0.477276061332284,0.795436182120562,0.317616093943048,0.238638030666142,0.397718091060281,0.00182357726971791,0.00145630159258544,0.00242709633411882,0.0310192536886791,0.0198480963033785,0.0484779036082595,0.0587885604218596,0.0469483117550612,0.0782448333050843,0.0587885604218596
"38","Octopus","MT",0.565525438699537,0.407485471376748,0.784859938038403,1221.98616589707,738.374355363536,2022.34839116079,172.766065638427,122.353696249517,243.949421644867,610.993082948537,369.187177681768,1011.17419558039,2000,0.149,0.149,533.025836298105,248.286508154139,738.586954965604,0.872392587041777,0.406365497553516,1.20883030524883,0.436196293520888,0.203182748776758,0.604415152624415,0.000279536168518235,0.000201736571433135,0.000600113155997584,0.282762719349769,0.203742735688374,0.392429969019201,0.000988589192949645,0.000713448264668841,0.00212232064176488,0.000988589192949645
"39","Octopus","MT_20",0.565525438699537,0.407485471376748,0.784859938038403,1444.9042246248,870.322218983004,2398.82215207394,204.282523877438,143.782498815794,290.23942347253,722.452112312398,435.161109491502,1199.41107603697,2000,0.1788,0.1788,632.993633265047,341.02403945244,873.310785364743,0.876173828655555,0.47203687779513,1.20881477191545,0.438086914327778,0.236018438897565,0.604407385957723,0.000282467296041717,0.000204738110414293,0.00052430321418715,0.282762719349769,0.203742735688374,0.392429969019201,0.000998955225396294,0.000724063309636794,0.00185421619721588,0.000998955225396294
"40","Octopus","MT_40",0.565525438699537,0.407485471376748,0.784859938038403,1703.17333067801,1029.15320861854,2818.62736280699,240.796961253258,170.541844421748,339.993839901317,851.586665339004,514.576604309269,1409.31368140349,2000,0.2086,0.2086,744.208115915753,396.55540634723,1028.94412232341,0.873907666954243,0.465666528713631,1.20826706688015,0.436953833477121,0.232833264356815,0.604133533440076,0.000280297937551133,0.000202732097374706,0.000526029898120583,0.282762719349769,0.203742735688374,0.392429969019201,0.000991283215112998,0.000716968976111495,0.00186032267383134,0.000991283215112998
"41","Octopus","MT_60",0.565525438699537,0.407485471376748,0.784859938038403,1929.18651258666,1163.36960001916,3199.12141445417,272.75101221595,192.409296455093,386.639918316982,964.593256293329,581.684800009579,1599.56070722708,2000,0.2384,0.2384,845.149828054254,454.251681833467,1165.56565066966,0.876172233778553,0.470925624733303,1.2083493670157,0.438086116889277,0.235462812366652,0.604174683507851,0.00028208016151273,0.000204535883382486,0.000524819190625253,0.282762719349769,0.203742735688374,0.392429969019201,0.000997586110932134,0.000723348126842284,0.00185604096548551,0.000997586110932134
"42","Scarus","MT",0.565525438699537,0.407485471376748,0.784859938038403,1.22054573314988,0.5296537159833,2.81265257234097,0.172562415298109,0.0638720798036466,0.4662097627799,0.610272866574941,0.26482685799165,1.40632628617049,2005,0.1584,0.1584,0.484764569944676,0.243407358564558,0.735237294243333,0.794340690034836,0.398850042163341,1.20476812015211,0.397170345017418,0.19942502108167,0.602384060076057,0.326756553223511,0.215440649216545,0.650760933992011,0.282762719349769,0.203742735688374,0.392429969019201,1.15558569381038,0.761913203098221,2.30143823587663,1.15558569381038
"43","Scarus","MT_20",0.565525438699537,0.407485471376748,0.784859938038403,1.47229118598738,0.648154003150988,3.34433070813137,0.208154529712241,0.0792490216796953,0.546736190824492,0.73614559299369,0.324077001575494,1.67216535406568,2005,0.19008,0.19008,0.5412180628437,0.293860364809303,0.885898792823597,0.735205193096007,0.399187834045516,1.20342877992505,0.367602596548004,0.199593917022758,0.601714389962524,0.351207790444521,0.214561755292796,0.646837827630651,0.282762719349769,0.203742735688374,0.392429969019201,1.24205832809978,0.758804964764078,2.28756403644051,1.24205832809978
"44","Scarus","MT_40",0.565525438699537,0.407485471376748,0.784859938038403,1.70840340451722,0.744104657753386,3.92235441903838,0.241536396203846,0.0900522275873728,0.647844392683536,0.854201702258611,0.372052328876693,1.96117720951919,2005,0.22176,0.22176,0.677030934713876,0.340877011083382,1.02954446483506,0.792589072257437,0.399059156850264,1.20527091214268,0.396294536128719,0.199529578425132,0.602635456071339,0.327547810047586,0.215396233552212,0.650557217969021,0.282762719349769,0.203742735688374,0.392429969019201,1.15838400055284,0.761756125586602,2.30071778721403,1.15838400055284
"45","Scarus","MT_60",0.565525438699537,0.407485471376748,0.784859938038403,1.94327811093465,0.849685040088031,4.44438778873466,0.274743301550387,0.103212108623984,0.731347152511,0.971639055467327,0.424842520044015,2.22219389436733,2005,0.25344,0.25344,0.769157000697482,0.387579313698903,1.1711524698051,0.791607744017188,0.398892275395919,1.20533696460134,0.395803872008594,0.199446137697959,0.602668482300669,0.329503599096383,0.216402224760861,0.653904868093369,0.282762719349769,0.203742735688374,0.392429969019201,1.16530071522193,0.765313847803175,2.31255686604326,1.16530071522193
