"","Name","Adjusted","year","catch","catch_ma","b","b_lo","b_hi","bbmsy","bbmsy_lo","bbmsy_hi","s","s_lo","s_hi","f","f_lo","f_hi","fmsy","fmsy_lo","fmsy_hi","ffmsy","ffmsy_lo","ffmsy_hi","er"
"279","Micropogonias","IUU_0",2006,116.7324,117.4976,282.823287286299,150.794934905262,383.456841126799,0.468296620713561,0.24968509175615,0.634924884058075,0.234148310356781,0.124842545878075,0.317462442029038,0.412739704428345,0.304421221582534,0.774113534206822,0.357488037519976,0.230696247674696,0.553965217284724,1.15455528887532,0.851556386877767,2.16542500156685,1.08134868041456
"280","Micropogonias","IUU_0",2007,122.6537,119.2163,284.370483583004,155.719379309908,394.987279895272,0.470858456424756,0.257838948872071,0.654016895760613,0.235429228212378,0.128919474436036,0.327008447880306,0.431316564414812,0.310525695998415,0.787658546698278,0.359443690369761,0.231958280880981,0.556995706537961,1.19995586505112,0.863906376208679,2.19132667452866,1.1300187327916
"281","Micropogonias","IUU_0",2008,106.8538,115.4133,288.721644707874,155.992844724401,393.413393540148,0.478063075501593,0.25829175079909,0.651410866856263,0.239031537750797,0.129145875399545,0.325705433428131,0.370092793382754,0.271606919730086,0.684991675027037,0.364943548837527,0.235507481352297,0.565518314209724,1.01410970151857,0.744243652464195,1.87697981567005,0.969616805607944
"282","Micropogonias","IUU_0",2009,166.3399,131.949133333333,292.977658136354,161.352896432697,408.293112854436,0.485110149755599,0.267166883133239,0.676048591489572,0.2425550748778,0.133583441566619,0.338024295744786,0.567756261887329,0.407403149264738,1.03090743133566,0.370323140818104,0.238979070758615,0.573854556342741,1.53313741245838,1.10012879120845,2.78380505484539,1.48748103950719
"283","Micropogonias","IUU_0",2010,149.843,141.012233333333,285.527542088967,158.999723935008,385.732292692403,0.472774304986977,0.263270518236284,0.63869255923431,0.236387152493489,0.131635259118142,0.319346279617155,0.524793506446782,0.388463716517222,0.942410441298937,0.360906209876416,0.232902082426557,0.559262033942669,1.45409940889209,1.07635642138228,2.61123365436589,1.37492167484187
"284","Micropogonias","IUU_0",2011,76.312,130.831633333333,264.627481028928,154.620729024354,342.757805283138,0.438168144861219,0.256019812191328,0.567535733982206,0.219084072430609,0.128009906095664,0.283767866991103,0.288375189542986,0.222641173515981,0.493543139277141,0.334488576858674,0.215854102718146,0.518325140175969,0.86213763187742,0.665616672494171,1.47551567803067,0.755522493549547
"285","Micropogonias","IUU_0",2012,42.8356,89.6635333333333,237.543691124854,139.67765305458,326.163545140557,0.393323014144119,0.231277182095853,0.540059085851229,0.196661507072059,0.115638591047927,0.270029542925614,0.180327247577733,0.131331660567831,0.306674683195469,0.300254723648384,0.193762114594994,0.465276193241425,0.600580884745401,0.437400814122171,1.02138171039934,0.472444567650805
"286","Micropogonias","IUU_0",2013,80.0042,66.3839333333333,239.7853614536,138.99204501974,352.563442741473,0.397034754608556,0.230141957592487,0.583771832960266,0.198517377304278,0.115070978796244,0.291885916480133,0.333649224936032,0.226921428319116,0.575602725959157,0.303088190207236,0.195590623620285,0.46966694692603,1.1008321528724,0.748697691467158,1.89912620998393,0.874137247361806
"287","Micropogonias","IUU_0",2014,115.3822,79.4073333333333,277.023455221281,142.572613953387,417.135325245111,0.45869330345205,0.236070636054391,0.69068945866114,0.229346651726025,0.118035318027195,0.34534472933057,0.416506970169132,0.276606158762029,0.809287259317018,0.350157062044927,0.225965380187152,0.542605101712416,1.18948613441271,0.789948822241774,2.3112121588831,1.09121864880835
"288","Micropogonias","IUU_0",2015,137.7817,111.056033333333,327.831774073823,125.661828059779,475.058989305408,0.542821326469817,0.208069887022821,0.786599015469754,0.271410663234909,0.10403494351141,0.393299507734877,0.420281714270239,0.290030718503934,1.09644831789695,0.381689747168427,0.246314234900068,0.591468305323905,1.10110820997448,0.75985986172155,2.87261663702254,1.10110820997448
"289","Micropogonias","IUU_20",2005,141.91536,141.91536,317.929156018278,171.563738554638,433.248120035914,0.444832143029994,0.24004424898706,0.606181238968257,0.222416071514997,0.12002212449353,0.303090619484129,0.446374160134723,0.327561398277357,0.827187383508806,0.344707766457326,0.22586715220418,0.526076691968845,1.29493502488283,0.950258248149764,2.39967724548269,1.15205744440646
"290","Micropogonias","IUU_20",2006,140.07888,140.99712,322.806201618453,172.753721586137,449.560388485062,0.451655885379237,0.241709219600956,0.629004629634252,0.225827942689619,0.120854609800478,0.314502314817126,0.433941105523025,0.311590797561237,0.81085882673824,0.34999559698159,0.229331963090596,0.534146728853961,1.23984732741038,0.890270621254778,2.31676865003788,1.11996868479323
"291","Micropogonias","IUU_20",2007,147.18444,143.05956,320.989499232112,173.096563482186,469.52902237877,0.449114037296209,0.242188908526784,0.65694384200334,0.224557018648104,0.121094454263392,0.32847192100167,0.458533504529284,0.313472507523222,0.850302496127527,0.348025876966741,0.228041318974956,0.531140635315175,1.31752704289027,0.900716091157724,2.44321630201305,1.18343977895877
"292","Micropogonias","IUU_20",2008,128.22456,138.49596,325.827681687659,172.7418209905,479.355707119265,0.455883404085417,0.241692568824013,0.670692896310718,0.227941702042708,0.120846284412006,0.335346448155359,0.393534887324022,0.267493550396173,0.742290195071243,0.353271570972448,0.231478520226847,0.539146365438302,1.1139727044572,0.757189574184658,2.10118859275301,1.01568333713237
"293","Micropogonias","IUU_20",2009,199.60788,158.33896,333.255643865343,179.720209685633,497.049652378068,0.466276273915999,0.251456415704333,0.695449466883555,0.233138136958,0.125728207852167,0.347724733441777,0.598963239406246,0.40158539301859,1.11065906471596,0.361325177265328,0.236755584730039,0.551437398508201,1.65768475902917,1.11142377638328,3.0738490827623,1.54587814553492
"294","Micropogonias","IUU_20",2010,179.8116,169.21468,330.226112689745,178.717229995415,467.174284992937,0.462037490464695,0.250053091735552,0.653649199603343,0.231018745232348,0.125026545867776,0.326824599801671,0.544510543201461,0.384891903891325,1.00612347228419,0.358040474037628,0.234603307827487,0.546424439775396,1.52080723461515,1.07499551531393,2.81008306390091,1.40533991632427
"295","Micropogonias","IUU_20",2011,91.5744,156.99796,307.690554305182,170.093460459946,421.594374495069,0.430506753063542,0.237987102156292,0.58987584355192,0.215253376531771,0.118993551078146,0.29493792177596,0.297618495981428,0.217209729398491,0.5383769590693,0.333606785432596,0.218593318497161,0.509134899693265,0.892123628707069,0.651095058263969,1.61380698048804,0.76813049345189
"296","Micropogonias","IUU_20",2012,51.40272,107.59624,277.886846087924,159.380702398724,383.815345822477,0.388806748060663,0.222998294002247,0.537017129690979,0.194403374030331,0.111499147001123,0.26850856484549,0.184977161472897,0.133925650861742,0.322515331068158,0.301292763590805,0.197419800520819,0.459818767685422,0.613944919447584,0.444503376933509,1.07043835777674,0.477411855237561
"297","Micropogonias","IUU_20",2013,96.00504,79.66072,279.627678435788,157.767867749518,414.802936942572,0.391242442206032,0.220741688466773,0.580373570282721,0.195621221103016,0.110370844233386,0.29018678514136,0.343331677811881,0.23144734872813,0.6085208691064,0.303180223168039,0.198656544107979,0.462699319234408,1.1324342802584,0.763398569701063,2.00712586971454,0.886112706892256
"298","Micropogonias","IUU_20",2014,138.45864,95.2888,322.661943326911,165.326851045906,483.072734745628,0.451454045680796,0.231317877140288,0.675893593803973,0.225727022840398,0.115658938570144,0.337946796901986,0.429113636930272,0.286620688855289,0.837484287180635,0.349839188069324,0.229229477335907,0.533908024968624,1.22660254072291,0.819292688269365,2.39391216233522,1.1075093589034
"299","Micropogonias","IUU_20",2015,165.33804,133.26724,388.431458399678,154.017175155827,563.891266392495,0.543475786317192,0.215493888468831,0.788971240029495,0.271737893158596,0.107746944234416,0.394485620014747,0.425655637370841,0.293209080994911,1.07350391170802,0.38745824898054,0.253879081967498,0.591320456729419,1.09858452747052,0.756750131830686,2.77063119583225,1.09858452747052
"300","Micropogonias","IUU_40",2005,165.56792,165.56792,378.764784725115,189.772192342053,479.308595756131,0.479372926249924,0.240179802433047,0.606623354098534,0.239686463124962,0.120089901216523,0.303311677049267,0.437125959637878,0.345430733907055,0.87245616945592,0.377088099629192,0.245913253615843,0.578234124396111,1.15921441187808,0.916047826082902,2.31366667448229,1.11139200954616
"301","Micropogonias","IUU_40",2006,163.42536,164.49664,381.413902606257,192.994507705808,507.575482519082,0.482725707294724,0.244258034643426,0.642398539041783,0.241362853647362,0.122129017321713,0.321199269520892,0.428472478017426,0.321972525522559,0.846787620760265,0.379725490611088,0.247633194918824,0.582278350312034,1.12837428250574,0.847908643173815,2.22999941193713,1.08939054723152
"302","Micropogonias","IUU_40",2007,171.71518,166.90282,387.956607336426,196.723171703506,531.495270373842,0.49100629630029,0.248977112666681,0.672671941326359,0.245503148150145,0.12448855633334,0.336335970663179,0.44261439746815,0.323079413066497,0.872877244266896,0.386239232628908,0.251881049715598,0.592266647253571,1.14595918818378,0.836474873014535,2.25993936018805,1.12534635340281
"303","Micropogonias","IUU_40",2008,149.59532,161.57862,386.710466416798,196.900873683709,536.488035059722,0.489429153325936,0.24920201614685,0.678990892596563,0.244714576662968,0.124601008073425,0.339495446298281,0.38684062882013,0.27884185708512,0.759749396746211,0.384998608024396,0.251071992009159,0.590364249690243,1.00478448689772,0.7242671824607,1.97338219128852,0.983541641394777
"304","Micropogonias","IUU_40",2009,232.87586,184.728786666667,397.32695201284,199.351822125745,549.525414486442,0.502865607748061,0.252303989651592,0.695491282755467,0.25143280387403,0.126151994825796,0.347745641377733,0.586106376172725,0.423776323825957,1.16816519416165,0.393313930533277,0.256494724826861,0.60311512471049,1.49017446541507,1.07745058318015,2.97005802102607,1.49017446541507
"305","Micropogonias","IUU_40",2010,209.7802,197.417126666667,386.389826249138,199.998430387866,520.842926481789,0.489023344175659,0.253122351091859,0.659190103867103,0.24451167208783,0.12656117554593,0.329595051933551,0.542923715244865,0.402770565431371,1.04890923190329,0.384679387240512,0.250863816196494,0.589874750417687,1.41136679856832,1.04702923731016,2.72671025975064,1.38038262338875
"306","Micropogonias","IUU_40",2011,106.8368,183.164286666667,354.764433297194,194.624008795413,472.982708008832,0.448997560959883,0.24632036656327,0.598617173368844,0.224498780479942,0.123160183281635,0.299308586684422,0.301148564998624,0.225878870814882,0.548939468780061,0.353193991001972,0.230331011692674,0.541594439946052,0.85264351226446,0.639532032167616,1.55421519834689,0.765669714750022
"307","Micropogonias","IUU_40",2012,59.96984,125.528946666667,319.048060702252,179.058516939024,427.108951684771,0.403794145182211,0.226620342483334,0.540558352448889,0.201897072591105,0.113310171241667,0.270279176224445,0.187964909951188,0.140408764001418,0.334917551117782,0.31763572473588,0.207142136310418,0.48706871245787,0.591762498086399,0.442043363095163,1.05440769106269,0.477900464131375
"308","Micropogonias","IUU_40",2013,112.00588,92.9375066666667,316.90750695656,181.091472447052,467.991915751064,0.401085013937045,0.229193295065307,0.592300718446436,0.200542506968522,0.114596647532654,0.296150359223218,0.353433975343958,0.23933293766463,0.618504441354899,0.315504646619146,0.20575238056392,0.483800876400299,1.12021797184685,0.758571831601374,1.96036555398663,0.898605281701445
"309","Micropogonias","IUU_40",2014,161.53508,111.170266666667,366.741335344726,188.571204885728,554.76467487495,0.46415578794791,0.238659806661144,0.702122204332949,0.232077893973955,0.119329903330572,0.351061102166474,0.440460521986598,0.291177660214958,0.856626440383027,0.365117874675125,0.238107022212988,0.559878751866599,1.20635157174518,0.79748946959675,2.34616407412329,1.11987012865117
"310","Micropogonias","IUU_40",2015,192.89438,155.478446666667,442.975980811138,167.570676687746,623.35106018984,0.560640008637489,0.212081082711485,0.788926621098264,0.280320004318745,0.106040541355743,0.394463310549132,0.435451104249014,0.309447424283283,1.1511225222265,0.393313930533277,0.256494724826861,0.60311512471049,1.10713369256615,0.786769550378543,2.92672705659254,1.10713369256615
"311","Micropogonias","IUU_60",2005,189.22048,189.22048,413.141997622527,228.082305929592,571.104007050977,0.437201486691792,0.241364770016962,0.604362476763878,0.218600743345896,0.120682385008481,0.302181238381939,0.458003497801944,0.331324027959604,0.829614902518619,0.343914870331482,0.224279750045812,0.527365658339464,1.33173508130224,0.963389654074157,2.41226819218081,1.16447311484991
"312","Micropogonias","IUU_60",2006,186.77184,187.99616,404.222010457789,234.552701595355,606.696898784608,0.427762040515569,0.248211971755916,0.642028134748669,0.213881020257785,0.124105985877958,0.321014067374335,0.462052622489501,0.307850329174517,0.796289442541636,0.336489538976226,0.219437413746835,0.515979512823923,1.37315597951515,0.914888261047149,2.36646121292316,1.17476800748711
"313","Micropogonias","IUU_60",2007,196.24592,190.74608,404.913256227027,233.207301931277,606.532233609434,0.428493541257976,0.246788222205605,0.64185388023132,0.214246770628988,0.123394111102803,0.32092694011566,0.484661633033739,0.323553982996342,0.841508470681725,0.337064957840594,0.219812665910103,0.516861871146887,1.43788792563523,0.959915812872359,2.4965765532936,1.23225137837505
"314","Micropogonias","IUU_60",2008,170.96608,184.66128,413.628295183835,238.32597616136,615.153667764129,0.437716103985608,0.252204984471755,0.650977387043842,0.218858051992804,0.126102492235878,0.325488693521921,0.413332651539264,0.277924182133877,0.717362340243793,0.344319682632584,0.224543743288149,0.52798640528614,1.2004328314287,0.807169023881923,2.08341949771508,1.05089756413877
"315","Micropogonias","IUU_60",2009,266.14384,211.118613333333,423.548818628093,243.772971782148,622.559548191944,0.448214353070789,0.257969188055792,0.65881455187321,0.224107176535395,0.128984594027896,0.329407275936605,0.628366384923608,0.427499410735797,1.09176927226307,0.352577897855404,0.229929234308683,0.540649710898641,1.78220582953645,1.2124963400602,3.09653350055088,1.59762046584934
"316","Micropogonias","IUU_60",2010,239.7488,225.619573333333,417.02202489048,248.119380413585,611.711171374996,0.44130746889577,0.262568711528036,0.647334415503981,0.220653734447885,0.131284355764018,0.323667207751991,0.574906805133287,0.391931374182845,0.966263899258364,0.347144750330174,0.226386075596918,0.532318418277486,1.65610110648796,1.1290142622352,2.78346107305191,1.46169957507937
"317","Micropogonias","IUU_60",2011,122.0992,209.330613333333,393.250625702741,235.921857237661,562.247457423031,0.416151732791885,0.249660860723326,0.594990162434713,0.208075866395943,0.124830430361663,0.297495081217356,0.310486982142261,0.217162742824346,0.517540856237837,0.327356547445221,0.213481448377352,0.501974808442529,0.948467304428111,0.663382921524383,1.58096992492396,0.789412624468414
"318","Micropogonias","IUU_60",2012,68.53696,143.461653333333,357.494945804577,222.578883467391,503.408543326131,0.37831380660885,0.235540853551889,0.532724740699499,0.189156903304425,0.117770426775945,0.266362370349749,0.191714486608338,0.136145802268593,0.307922112521698,0.297592180504666,0.194070991448679,0.456333557305194,0.64421883089543,0.457491194955839,1.03471170512449,0.487433756410307
"319","Micropogonias","IUU_60",2013,128.00672,106.214293333333,358.284258188874,214.681007865631,546.355695170965,0.37914908491477,0.227183042013321,0.578172937067313,0.189574542457385,0.113591521006661,0.289086468533656,0.357276986287574,0.234291911169599,0.596264761716228,0.298249233691847,0.19449948040714,0.45734109526448,1.19791418024804,0.785557462359386,1.99921640815444,0.908376130494942
"320","Micropogonias","IUU_60",2014,184.61152,127.051733333333,413.785026184209,226.725019506982,639.559329511803,0.437881962278323,0.239928441477994,0.6768043222409,0.218940981139162,0.119964220738997,0.33840216112045,0.446153215601897,0.288654252203498,0.814252967764392,0.344450151386622,0.224628826842449,0.52818646857593,1.29526206856306,0.838014589459427,2.36392106226845,1.13434379249415
"321","Micropogonias","IUU_60",2015,220.45072,177.689653333333,487.312087726193,202.924438975153,747.257070906557,0.515690901585444,0.214741824642804,0.790773884575628,0.257845450792722,0.107370912321402,0.395386942287814,0.452380980386978,0.295013227151606,1.08636850796958,0.393313930533277,0.256494724826861,0.60311512471049,1.15017787387702,0.750070628700109,2.76209008538451,1.15017787387702
"322","Mugil","IUU_0",2005,454.602,454.602,894.03158342631,744.927101818677,1039.59907045605,0.521705997312043,0.434697099949954,0.606650905752536,0.260852998656021,0.217348549974977,0.303325452876268,0.508485391822257,0.437285885414054,0.610263741096447,0.289558716961687,0.259899650895991,0.322602397807959,1.75607005431488,1.51018035306433,2.10756473678254,1.75607005431488
"323","Mugil","IUU_0",2006,262.208,358.405,824.045181282946,675.652122146614,974.813925330847,0.480865912458938,0.394272160799508,0.568845978750945,0.240432956229469,0.197136080399754,0.284422989375473,0.318196145012063,0.268982616257772,0.388081368214961,0.278477833284442,0.249953765551721,0.310256992766731,1.14262647500224,0.965903149580416,1.39358082342794,1.09890024500338
"324","Mugil","IUU_0",2007,328.398,348.402666666667,807.739420236659,659.023189225179,952.290314080554,0.471350797460447,0.384568461070284,0.55570247992133,0.235675398730223,0.192284230535142,0.277851239960665,0.406564285179722,0.344850719517263,0.498310234555026,0.272967464303029,0.245007815419034,0.304117794938867,1.48942397299182,1.2633400115936,1.82552977816373,1.40408235485281
