"","Name","Adjusted","r","r.low","r.hi","k","k.low","k.hi","f","f_lo","f_hi","b","b_lo","b_hi","m.rate","msy","msy.low","msy.hi","bmsy","bmsy.low","bmsy.hi","fmsy","fmsy_lo","fmsy_hi","p.lo","p.hi","p","f_bar","c","c.lo","c.hi","profit.msy","profit.msy.lo","profit.msy.hi"
"49","Micropogonias","IUU_40_legal",0.786627861,0.51298945,1.206230249,1580.251049,652.505135,3827.086168,0.261270663,0.185668455,0.690673513,442.9759808,167.5706767,623.3510602,1,310.7673756,126.885544,761.129745,790.1255244,326.2525675,1913.543084,0.393313931,0.256494725,0.603115125,750,750,750,1.7,177778.242769641,111305.397801066,283949.424456898,163152.87219,66614.9106,399593.116125
"50","Octopus","IUU_0",0.655406254,0.543011381,0.791065111,3971.063394,3010.817191,5237.562921,0.434614319,0.308515611,3.491605642,1116.358156,138.9576286,1572.644052,0.11,650.6649462,536.2218447,789.533057,1985.531697,1505.408596,2618.78146,0.327703127,0.27150569,0.395532555,5000,6000,5500,1.7,3276127.30173917,2962489.54137941,3593027.89273566,2505060.04287,1876776.45645,3316038.8394
"51","Octopus","IUU_20_legal",0.658691492,0.54860587,0.790867369,4773.004519,3618.11391,6296.532587,0.334766539,0.246786732,4.352575931,1391.351214,107.0119942,1887.369821,0.11,785.9843668,653.5418685,945.2667911,2386.50226,1809.056955,3148.266294,0.329345746,0.274302935,0.395433685,5000,6000,5500,1.7,3937728.72724459,3573832.71436742,4302820.64609645,3026039.81218,2287396.53975,3970120.52262
"52","Octopus","IUU_40",0.658691492,0.54860587,0.790867369,5491.298138,4160.223792,7248.253159,0.437876479,0.312137183,3.873393188,1551.257873,175.3654491,2176.156422,0.11,904.2678407,751.0504342,1088.742234,2745.649069,2080.111896,3624.12658,0.329345746,0.274302935,0.395433685,5000,6000,5500,1.7,4530320.96292812,4107049.20565287,4955915.73388595,3481431.186695,2628676.5197,4572717.3828
"53","Octopus","IUU_40_legal",0.658691492,0.54860587,0.790867369,5491.298138,4160.223792,7248.253159,0.262725888,0.18728231,2.324035913,1551.257873,175.3654491,2176.156422,0.11,904.2678407,751.0504342,1088.742234,2745.649069,2080.111896,3624.12658,0.329345746,0.274302935,0.395433685,5000,6000,5500,1.7,4530320.96292812,4107049.20565287,4955915.73388595,3481431.186695,2628676.5197,4572717.3828
"54","Octopus","IUU_20",0.658691492,0.54860587,0.790867369,4773.004519,3618.11391,6296.532587,0.418458174,0.308483415,5.440719914,1391.351214,107.0119942,1887.369821,0.11,785.9843668,653.5418685,945.2667911,2386.50226,1809.056955,3148.266294,0.329345746,0.274302935,0.395433685,5000,6000,5500,1.7,3937728.72724459,3573832.71436742,4302820.64609645,3026039.81218,2287396.53975,3970120.52262
"55","Octopus","IUU_60_legal",0.661993197,0.553980938,0.791065111,6283.751894,4799.677429,8226.706574,0.170438894,0.12499018,1.543534024,1821.876131,201.1737667,2484.343595,0.11,1039.950251,869.5647928,1243.72161,3141.875947,2399.838715,4113.353287,0.330996598,0.276990469,0.395532555,5000,6000,5500,1.7,5184095.31855672,4708996.6449351,5659961.15793806,4003808.46635,3043476.7748,5223630.762
"56","Octopus","IUU_60",0.661993197,0.553980938,0.791065111,6283.751894,4799.677429,8226.706574,0.426097236,0.31247545,3.85883506,1821.876131,201.1737667,2484.343595,0.11,1039.950251,869.5647928,1243.72161,3141.875947,2399.838715,4113.353287,0.330996598,0.276990469,0.395532555,5000,6000,5500,1.7,5184095.31855672,4708996.6449351,5659961.15793806,4003808.46635,3043476.7748,5223630.762
"57","Panulirus","IUU_20_legal",0.282239296,0.163449697,0.487361077,345.4743914,156.5844748,762.2247052,0.102320988,0.075893853,0.13166316,135.2918908,105.1410283,182.4021239,0.06,24.37661227,15.07867227,39.40792764,172.7371957,78.2922374,381.1123526,0.141119648,0.081724848,0.243680538,10000,10000,10000,1.7,518211.587446703,553516.071513525,485158.904729601,170636.28589,105550.70589,275855.49348
"58","Panulirus","IUU_40",0.282239296,0.163449697,0.487361077,401.20607,182.9538473,879.8192164,0.128525171,0.096832225,0.164901344,157.0742901,122.4247146,208.4843139,0.06,28.3090297,17.72113411,45.22290489,200.603035,91.47692365,439.9096082,0.141119648,0.081724848,0.243680538,10000,10000,10000,1.7,601809.105277814,650516.992457423,556748.256481607,198163.2079,124047.93877,316560.33423
