0,1.87235865886862,2.28087949346932,2.80018709022706,3.3149571533259,3.82775948057812,4.32606981876863,4.5849959443795
0,1.52514947162398,1.93176265791251,2.46921349283039,3.01607859207771,3.55564943143001,4.056166921459,4.28357465022684
0,4.87470712339796,7.16374739892533,9.81150736654735,12.0942371000094,13.5194368341637,14.1766167045407,14.2578505001301
0,2.86282731913675,3.79834545408023,4.91848630000149,6.00515495388541,6.94526014046515,7.66651204905903,7.96964841402112
0,4.94707619800361,5.98744799940478,7.12299435404902,8.18162105340831,9.13213363239309,9.9525252169725,10.4330872646011
0,1.38515992401753,1.60582161604284,1.90926505102767,2.19550907862188,2.4915733394015,2.80762555239995,2.93260191121344
0,0.801900555881658,1.05828864017709,1.39922414867775,1.65821901171144,1.83291978217359,1.9608673453698,1.87100981888151
0,5.322745972903,6.11646604021049,6.95278220882776,7.69783082301845,8.3675278307386,8.97260718151595,9.31506357195737
0,1.93329827340427,2.56118277473482,3.35820177655178,4.15775731551523,4.88660178548155,5.48000205104093,5.71609455624352
0,2.35282485299558,2.8532842476275,3.40442041048775,3.85522370736602,4.21943145904884,4.51943708309426,4.57189172440749
0,4.49535510292911,5.62071973102262,6.92033657306923,8.21826184694252,9.44869168473675,10.5439196500375,11.2555826000762
0,6.58367595803991,9.50404993812562,12.4446978833152,14.4423758941298,15.3398168378318,15.6597173156061,15.6102227685417
0,3.58652735742858,4.15210133091195,4.70081516538845,5.09778616327551,5.39653326651714,5.64377345742241,5.66393912390796
0,0.77861229815995,0.771966492696631,0.833002651347057,0.868779209146555,0.929143450648558,1.04105834171016,1.00448900138484
0,1.18960980510822,1.6667927332234,2.30658496618367,2.91247765490068,3.38237831477574,3.68474037350094,3.67090247758549
0,2.14464721682986,2.76674785088997,3.422020575515,3.89625680123833,4.20168926927207,4.40555732741121,4.3628460667088
0,1.72788135763523,2.55855183769663,3.59507110549229,4.47937457277886,5.01033893070974,5.25455083845236,5.18672495968484
0,3.09225200210218,4.35354808933058,5.79357092804111,7.01119040046093,7.81079077829857,8.24136763790415,8.27308954468356
