,Name,Adjusted,r,r.low,r.hi,k,k.low,k.hi,msy,msy.low,msy.hi,bmsy,bmsy.low,bmsy.hi,Year,catch,catch_ma,b,b_lo,b_hi,bbmsy,bbmsy_lo,bbmsy_hi,s,s_lo,s_hi,f,f_lo,f_hi,fmsy,fmsy_lo,fmsy_hi,ffmsy,ffmsy_lo,ffmsy_hi,er
12,Callinectes,IUU_60,0.5,0.957432554,1.482159284,10246.30925,7210.436134,14560.40262,3051.469281,2351.756453,3959.366098,5123.154623,3605.218067,7280.201309,2015,1274.496,1716.251168,2866.750426,318.258464,4028.789084,0.559567422,0.062121581,0.786388345,0.279783711,0.03106079,0.393194172,0.444578638,0.316347164,4.004594204,0.595623108,0.478716277,0.741079642,0.746409318,0.531119695,6.723369439,0.746409318
13,Callinectes,IUU_60_legal,0.5,0.957432554,1.482159284,10246.30925,7210.436134,14560.40262,3051.469281,2351.756453,3959.366098,5123.154623,3605.218067,7280.201309,2015,1274.496,1716.251168,2866.750426,318.258464,4028.789084,0.559567422,0.062121581,0.786388345,0.279783711,0.03106079,0.393194172,0.177831455,0.126538866,1.601837682,0.595623108,0.478716277,0.741079642,0.746409318,0.531119695,6.723369439,0.746409318
14,Callinectes,IUU_40_legal,0.5,0.957432554,1.482159284,9050.815475,6403.431596,12792.71271,2695.437423,2099.333005,3460.805353,4525.407737,3201.715798,6396.356355,2015,1115.184,1501.719772,2612.351454,189.7123767,3573.953881,0.577263223,0.04192161,0.789752899,0.288631611,0.020960805,0.39487645,0.256133377,0.187218532,3.52697284,0.595623108,0.478716277,0.741079642,0.716709872,0.523873038,9.869140376,0.716709872
15,Callinectes,IUU_20_legal,0.5,0.962111433,1.482344565,7556.459087,5450.349295,10476.40635,2256.033865,1816.363178,2802.131678,3778.229544,2725.174647,5238.203173,2015,955.872,1287.188376,2137.038218,220.1352203,2982.849045,0.565618948,0.05826412,0.789483278,0.282809474,0.02913206,0.394741639,0.357830568,0.256364834,3.473763077,0.597114029,0.481055717,0.741172283,0.749083406,0.536674784,7.271984303,0.749083406
16,Cephalopholis,IUU_0,0.453277844,0.39167906,0.524564177,1512.737076,1003.945535,2279.380089,171.42255,102.1914109,287.5553864,756.3685382,501.9727674,1139.690044,2015,229.74737,166.2964067,413.5936116,34.62548291,598.8070929,0.546814933,0.045778587,0.791686939,0.273407467,0.022889293,0.39584347,0.555490616,0.383675098,6.635210564,0.226638922,0.19583953,0.262282089,2.450993904,1.692891471,29.27657134,2.450993904
17,Cephalopholis,IUU_20,0.453277844,0.39167906,0.524564177,1829.079691,1204.680202,2777.112555,207.2703245,121.7308804,352.9177419,914.5398453,602.3401012,1388.556277,2015,275.696844,199.555688,495.1011851,39.40957937,724.9026029,0.541366445,0.04309225,0.792641902,0.270683223,0.021546125,0.396320951,0.556849493,0.380322602,6.995680959,0.226638922,0.19583953,0.262282089,2.456989685,1.678099237,30.86707659,2.456989685
18,Cephalopholis,IUU_40,0.453277844,0.39167906,0.524564177,2133.601265,1409.249087,3230.269511,241.7785452,142.7916111,409.3858489,1066.800633,704.6245435,1615.134756,2015,321.646318,232.8149693,579.619592,47.55939165,843.053021,0.54332513,0.044581331,0.790262956,0.271662565,0.022290665,0.395131478,0.55492658,0.38152561,6.763045254,0.226638922,0.19583953,0.262282089,2.448505207,1.683407275,29.84061695,2.448505207
19,Cephalopholis,IUU_60,0.453277844,0.39167906,0.524564177,2426.258773,1607.834656,3661.27923,274.9423362,163.4289128,462.5453779,1213.129386,803.9173282,1830.639615,2015,367.595792,266.0742507,674.6391987,57.72274829,958.3254519,0.556114794,0.047581692,0.789961452,0.278057397,0.023790846,0.394980726,0.544877607,0.383581372,6.368300243,0.226638922,0.19583953,0.262282089,2.404166073,1.692477926,28.09888165,2.404166073
20,Cephalopholis,IUU_60_legal,0.453277844,0.39167906,0.524564177,2426.258773,1607.834656,3661.27923,274.9423362,163.4289128,462.5453779,1213.129386,803.9173282,1830.639615,2015,367.595792,266.0742507,674.6391987,57.72274829,958.3254519,0.556114794,0.047581692,0.789961452,0.278057397,0.023790846,0.394980726,0.217951043,0.153432549,2.547320097,0.226638922,0.19583953,0.262282089,2.404166073,1.692477926,28.09888165,2.404166073
21,Cephalopholis,IUU_40_legal,0.453277844,0.39167906,0.524564177,2133.601265,1409.249087,3230.269511,241.7785452,142.7916111,409.3858489,1066.800633,704.6245435,1615.134756,2015,321.646318,232.8149693,579.619592,47.55939165,843.053021,0.54332513,0.044581331,0.790262956,0.271662565,0.022290665,0.395131478,0.332955948,0.228915366,4.057827152,0.226638922,0.19583953,0.262282089,2.448505207,1.683407275,29.84061695,2.448505207
22,Cephalopholis,IUU_20_legal,0.453277844,0.39167906,0.524564177,1829.079691,1204.680202,2777.112555,207.2703245,121.7308804,352.9177419,914.5398453,602.3401012,1388.556277,2015,275.696844,199.555688,495.1011851,39.40957937,724.9026029,0.541366445,0.04309225,0.792641902,0.270683223,0.021546125,0.396320951,0.445479595,0.304258081,5.596544767,0.226638922,0.19583953,0.262282089,2.456989685,1.678099237,30.86707659,2.456989685
23,Dasyatis,IUU_0,0.609570907,0.42284483,0.87875425,936.6880261,574.6575905,1526.795213,142.7444425,112.2038309,181.5978626,468.344013,287.3287953,763.3976064,2015,99.2017,98.16716667,382.4108855,287.1483347,538.2206558,0.816517079,0.613114136,1.149199394,0.40825854,0.306557068,0.574599697,0.259411287,0.184314182,0.345471967,0.304785454,0.211422415,0.439377125,0.851127519,0.604734183,1.133492307,0.851127519
24,Dasyatis,IUU_20,0.609570907,0.42284483,0.87875425,1135.749931,699.0311778,1845.308116,173.080029,136.9111272,218.8039573,567.8749655,349.5155889,922.6540579,2015,119.04204,117.8006,475.0488331,347.0896294,659.2360554,0.836537727,0.611207837,1.160882405,0.418268864,0.305603919,0.580441202,0.250589059,0.180575742,0.342972045,0.304785454,0.211422415,0.439377125,0.82218182,0.592468374,1.125290072,0.82218182
25,Dasyatis,IUU_40,0.609570907,0.42284483,0.87875425,1323.909335,816.4588358,2146.753579,201.7541537,160.2153879,254.0626031,661.9546676,408.2294179,1073.376789,2015,138.88238,137.4340333,553.6280362,404.2903962,767.3715805,0.836353399,0.610752391,1.159250955,0.418176699,0.305376196,0.579625477,0.250858647,0.180984524,0.343521343,0.304785454,0.211422415,0.439377125,0.823066337,0.593809585,1.127092318,0.823066337
26,Dasyatis,IUU_60,0.609570907,0.42284483,0.87875425,1510.700763,925.0989447,2466.997512,230.2198086,180.3077768,293.9482769,755.3503814,462.5494724,1233.498756,2015,158.72272,157.0674667,629.4475098,460.8823846,875.0362619,0.833318583,0.610157082,1.158450811,0.416659292,0.305078541,0.579225405,0.252161964,0.181389877,0.344388775,0.304785454,0.211422415,0.439377125,0.827342514,0.595139548,1.129938359,0.827342514
27,Dasyatis,IUU_60_legal,0.609570907,0.42284483,0.87875425,1510.700763,925.0989447,2466.997512,230.2198086,180.3077768,293.9482769,755.3503814,462.5494724,1233.498756,2015,158.72272,157.0674667,629.4475098,460.8823846,875.0362619,0.833318583,0.610157082,1.158450811,0.416659292,0.305078541,0.579225405,0.100864785,0.072555951,0.13775551,0.304785454,0.211422415,0.439377125,0.827342514,0.595139548,1.129938359,0.827342514
28,Dasyatis,IUU_40_legal,0.609570907,0.42284483,0.87875425,1323.909335,816.4588358,2146.753579,201.7541537,160.2153879,254.0626031,661.9546676,408.2294179,1073.376789,2015,138.88238,137.4340333,553.6280362,404.2903962,767.3715805,0.836353399,0.610752391,1.159250955,0.418176699,0.305376196,0.579625477,0.150515188,0.108590714,0.206112806,0.304785454,0.211422415,0.439377125,0.823066337,0.593809585,1.127092318,0.823066337
29,Dasyatis,IUU_20_legal,0.609570907,0.42284483,0.87875425,1135.749931,699.0311778,1845.308116,173.080029,136.9111272,218.8039573,567.8749655,349.5155889,922.6540579,2015,119.04204,117.8006,475.0488331,347.0896294,659.2360554,0.836537727,0.611207837,1.160882405,0.418268864,0.305603919,0.580441202,0.200471247,0.144460594,0.274377636,0.304785454,0.211422415,0.439377125,0.82218182,0.592468374,1.125290072,0.82218182
30,Epinephelus,IUU_0,0.447087927,0.40753641,0.490477928,773.1202243,627.8160296,952.0541897,86.41317952,68.8987422,108.3798827,386.5601122,313.9080148,476.0270948,2015,423.57876,241.1251533,269.1341691,143.779346,307.403407,0.696228505,0.371945634,0.795227954,0.348114253,0.185972817,0.397613977,1.573857238,1.377924741,2.946033432,0.223543963,0.203768205,0.245238964,7.040481947,6.163998888,13.17876532,7.040481947
31,Epinephelus,IUU_20,0.451017111,0.414549662,0.490692559,917.3897543,755.3320411,1114.217212,103.4396192,83.36808882,128.3435301,458.6948772,377.6660206,557.1086062,2015,508.294512,289.350184,319.4220267,178.2681128,364.6706281,0.696371472,0.38864204,0.795017878,0.348185736,0.19432102,0.397508939,1.591294493,1.393845495,2.851292382,0.225508556,0.207274831,0.24534628,7.056470603,6.180898509,12.64383241,7.056470603
32,Epinephelus,IUU_40,0.447087927,0.40753641,0.490477928,1083.033991,881.9649294,1329.942479,121.0528553,97.05214056,150.9888777,541.5169953,440.9824647,664.9712396,2015,593.010264,337.5752147,385.1083704,203.2538675,431.0453037,0.711165806,0.375341622,0.795995892,0.355582903,0.187670811,0.397997946,1.53985296,1.375749275,2.917584158,0.223543963,0.203768205,0.245238964,6.888367448,6.154267173,13.05150054,6.888367448
33,Epinephelus,IUU_60,0.441534111,0.3977228,0.490171475,1262.805811,1019.223016,1564.602144,139.3929603,112.40381,172.8624446,631.4029053,509.6115078,782.301072,2015,677.726016,385.8002453,453.841143,275.6933483,502.4458167,0.718782158,0.436636173,0.795761015,0.359391079,0.218318087,0.397880507,1.493311099,1.348853933,2.458260311,0.220767056,0.1988614,0.245085738,6.764193575,6.109851534,11.13508673,6.764193575
34,Epinephelus,IUU_60_legal,0.441534111,0.3977228,0.490171475,1262.805811,1019.223016,1564.602144,139.3929603,112.40381,172.8624446,631.4029053,509.6115078,782.301072,2015,677.726016,385.8002453,453.841143,275.6933483,502.4458167,0.718782158,0.436636173,0.795761015,0.359391079,0.218318087,0.397880507,0.59732444,0.539541573,0.983304124,0.220767056,0.1988614,0.245085738,6.764193575,6.109851534,11.13508673,6.764193575
35,Epinephelus,IUU_40_legal,0.447087927,0.40753641,0.490477928,1083.033991,881.9649294,1329.942479,121.0528553,97.05214056,150.9888777,541.5169953,440.9824647,664.9712396,2015,593.010264,337.5752147,385.1083704,203.2538675,431.0453037,0.711165806,0.375341622,0.795995892,0.355582903,0.187670811,0.397997946,0.923911776,0.825449565,1.750550495,0.223543963,0.203768205,0.245238964,6.888367448,6.154267173,13.05150054,6.888367448
36,Epinephelus,IUU_20_legal,0.451017111,0.414549662,0.490692559,917.3897543,755.3320411,1114.217212,103.4396192,83.36808882,128.3435301,458.6948772,377.6660206,557.1086062,2015,508.294512,289.350184,319.4220267,178.2681128,364.6706281,0.696371472,0.38864204,0.795017878,0.348185736,0.19432102,0.397508939,1.273035594,1.115076396,2.281033906,0.225508556,0.207274831,0.24534628,7.056470603,6.180898509,12.64383241,7.056470603
37,Lutjanus,IUU_0,0.378136514,0.307547725,0.464926942,954.6044883,603.0651159,1511.063574,90.24270341,54.99898688,148.0708278,477.3022442,301.532558,755.5317868,2015,40.62644,25.28468,178.0565897,99.40943486,282.8133463,0.373047879,0.208273554,0.592524652,0.186523939,0.104136777,0.296262326,0.228165889,0.143651071,0.408677909,0.141063024,0.114730026,0.173440009,1.617474809,1.018346737,2.897129923,1.206791093
38,Lutjanus,IUU_20,0.378136514,0.307547725,0.464926942,1129.713639,713.2197791,1789.424442,106.7964943,65.00392206,175.4585083,564.8568193,356.6098896,894.7122208,2015,48.751728,30.341616,215.2914738,118.0129249,333.9769696,0.381143445,0.208925379,0.591259516,0.190571722,0.104462689,0.295629758,0.226445233,0.145973323,0.413104988,0.144124254,0.117219799,0.177203856,1.571180614,1.012829689,2.866311383,1.197690383
39,Lutjanus,IUU_40,0.378136514,0.307547725,0.464926942,1333.376811,846.7806186,2099.591892,126.0496149,77.61534203,204.7083089,666.6884057,423.3903093,1049.795946,2015,56.877016,35.398552,256.8747116,137.372395,393.6817034,0.385299503,0.206051873,0.5905033,0.192649752,0.103025937,0.29525165,0.221419289,0.144474624,0.414035265,0.145695811,0.118497986,0.17913612,1.519736822,0.99161824,2.841778787,1.171107686
40,Lutjanus,IUU_60,0.378136514,0.307547725,0.464926942,1523.654452,961.6547539,2414.091833,144.0373458,87.62296579,236.7730513,761.8272258,480.8273769,1207.045917,2015,65.002304,40.455488,289.0073386,156.7652023,448.9350018,0.379360738,0.205775269,0.589287159,0.189680369,0.102887634,0.29464358,0.224915756,0.144792239,0.41464753,0.143450147,0.116671532,0.176375028,1.567901884,1.009355806,2.890534021,1.189600831
41,Lutjanus,IUU_60_legal,0.378136514,0.307547725,0.464926942,1523.654452,961.6547539,2414.091833,144.0373458,87.62296579,236.7730513,761.8272258,480.8273769,1207.045917,2015,65.002304,40.455488,289.0073386,156.7652023,448.9350018,0.379360738,0.205775269,0.589287159,0.189680369,0.102887634,0.29464358,0.089966302,0.057916896,0.165859012,0.143450147,0.116671532,0.176375028,1.567901884,1.009355806,2.890534021,1.189600831
42,Lutjanus,IUU_40_legal,0.378136514,0.307547725,0.464926942,1333.376811,846.7806186,2099.591892,126.0496149,77.61534203,204.7083089,666.6884057,423.3903093,1049.795946,2015,56.877016,35.398552,256.8747116,137.372395,393.6817034,0.385299503,0.206051873,0.5905033,0.192649752,0.103025937,0.29525165,0.132851573,0.086684774,0.248421159,0.145695811,0.118497986,0.17913612,1.519736822,0.99161824,2.841778787,1.171107686
43,Lutjanus,IUU_20_legal,0.378136514,0.307547725,0.464926942,1129.713639,713.2197791,1789.424442,106.7964943,65.00392206,175.4585083,564.8568193,356.6098896,894.7122208,2015,48.751728,30.341616,215.2914738,118.0129249,333.9769696,0.381143445,0.208925379,0.591259516,0.190571722,0.104462689,0.295629758,0.181156187,0.116778658,0.330483991,0.144124254,0.117219799,0.177203856,1.571180614,1.012829689,2.866311383,1.197690383
44,Micropogonias,IUU_0,0.565525439,0.407485471,0.784859938,1028.297105,543.2403602,1946.45872,145.3820429,79.12780044,267.1114105,514.1485525,271.6201801,973.2293599,2015,137.7817,111.0560333,423.0465276,223.2301066,605.1753686,0.822809917,0.434174336,1.177043805,0.411404958,0.217087168,0.588521903,0.325689235,0.227672353,0.617218269,0.282762719,0.203742736,0.392429969,1.151811087,0.80517104,2.182813457,1.151811087
45,Micropogonias,IUU_20,0.565525439,0.407485471,0.784859938,1249.360535,655.6321697,2380.758326,176.6362912,94.88824488,328.8118502,624.6802675,327.8160848,1190.379163,2015,165.33804,133.26724,513.421977,273.5374602,735.1614422,0.821895622,0.437883945,1.176860356,0.410947811,0.218941973,0.588430178,0.322031482,0.224900315,0.604443866,0.282762719,0.203742736,0.392429969,1.138875317,0.795367634,2.137636346,1.138875317
46,Micropogonias,IUU_40,0.565525439,0.407485471,0.784859938,1430.402697,760.6753428,2689.783357,202.2322782,111.5037062,366.7850672,715.2013487,380.3376714,1344.891678,2015,192.89438,155.4784467,595.5065861,309.7713726,840.8920779,0.832641867,0.433124704,1.17574174,0.416320933,0.216562352,0.58787087,0.323916451,0.229392552,0.622699181,0.282762719,0.203742736,0.392429969,1.145541576,0.811254584,2.202196889,1.145541576
47,Micropogonias,IUU_60,0.565525439,0.407485471,0.784859938,1653.147593,874.4332864,3125.33501,233.7242544,127.5215895,428.3747349,826.5737965,437.2166432,1562.667505,2015,220.45072,177.6896533,678.7767649,356.4076579,970.379623,0.821193181,0.431186737,1.173978206,0.41059659,0.215593368,0.586989103,0.324776468,0.227179873,0.618535307,0.282762719,0.203742736,0.392429969,1.148583054,0.80342937,2.187471206,1.148583054
48,Micropogonias,IUU_60_legal,0.565525439,0.407485471,0.784859938,1653.147593,874.4332864,3125.33501,233.7242544,127.5215895,428.3747349,826.5737965,437.2166432,1562.667505,2015,220.45072,177.6896533,678.7767649,356.4076579,970.379623,0.821193181,0.431186737,1.173978206,0.41059659,0.215593368,0.586989103,0.129910587,0.090871949,0.247414123,0.282762719,0.203742736,0.392429969,1.148583054,0.80342937,2.187471206,1.148583054
49,Micropogonias,IUU_40_legal,0.565525439,0.407485471,0.784859938,1430.402697,760.6753428,2689.783357,202.2322782,111.5037062,366.7850672,715.2013487,380.3376714,1344.891678,2015,192.89438,155.4784467,595.5065861,309.7713726,840.8920779,0.832641867,0.433124704,1.17574174,0.416320933,0.216562352,0.58787087,0.194349871,0.137635531,0.373619509,0.282762719,0.203742736,0.392429969,1.145541576,0.811254584,2.202196889,1.145541576
50,Micropogonias,IUU_20_legal,0.565525439,0.407485471,0.784859938,1249.360535,655.6321697,2380.758326,176.6362912,94.88824488,328.8118502,624.6802675,327.8160848,1190.379163,2015,165.33804,133.26724,513.421977,273.5374602,735.1614422,0.821895622,0.437883945,1.176860356,0.410947811,0.218941973,0.588430178,0.257625186,0.179920252,0.483555093,0.282762719,0.203742736,0.392429969,1.138875317,0.795367634,2.137636346,1.138875317
51,Mugil,IUU_0,0.579117434,0.519799302,0.645204796,3402.739774,2623.255019,4413.843826,492.6464816,365.6479319,663.7547614,1701.369887,1311.62751,2206.921913,2015,227.074,220.2056667,659.144702,355.7969001,1006.595031,0.387419988,0.209123779,0.591637973,0.193709994,0.104561889,0.295818986,0.344497952,0.225586252,0.638212418,0.22436167,0.20138064,0.249965234,1.535458141,1.005458072,2.844569749,1.189734351
52,Mugil,IUU_20,0.579117434,0.519799302,0.645204796,4115.236708,3175.400396,5333.240237,595.8013306,442.993472,801.319315,2057.618354,1587.700198,2666.620118,2015,272.4888,264.2468,815.6333135,426.238786,1220.016119,0.396396791,0.207151528,0.59292634,0.198198396,0.103575764,0.29646317,0.33408248,0.223348524,0.639286731,0.229560293,0.206046775,0.255757111,1.455314749,0.972940581,2.784831485,1.153764194
53,Mugil,IUU_40,0.579117434,0.519799302,0.645204796,4797.346624,3711.020989,6201.671911,694.5567666,518.9641227,929.5615649,2398.673312,1855.510495,3100.835956,2015,317.9036,308.2879333,915.6382276,495.5706415,1420.596173,0.381726942,0.206601974,0.592242456,0.190863471,0.103300987,0.296121228,0.347193455,0.223781822,0.641489978,0.221064727,0.198421398,0.246292053,1.570551123,1.012290948,2.901819693,1.199043354
54,Mugil,IUU_60,0.579117434,0.519799302,0.645204796,5453.86088,4213.645165,7059.113269,789.6064794,588.5522362,1059.342492,2726.93044,2106.822582,3529.556634,2015,363.3184,352.3290667,1054.390635,568.7470756,1606.429865,0.386658427,0.208566771,0.589098219,0.193329214,0.104283385,0.294549109,0.344576657,0.226165118,0.638804867,0.223920636,0.20098478,0.249473871,1.53883386,1.01002356,2.852818204,1.19000616
55,Mugil,IUU_60_legal,0.579117434,0.519799302,0.645204796,5453.86088,4213.645165,7059.113269,789.6064794,588.5522362,1059.342492,2726.93044,2106.822582,3529.556634,2015,363.3184,352.3290667,1054.390635,568.7470756,1606.429865,0.386658427,0.208566771,0.589098219,0.193329214,0.104283385,0.294549109,0.137830663,0.090466047,0.255521947,0.223920636,0.20098478,0.249473871,1.53883386,1.01002356,2.852818204,1.19000616
56,Mugil,IUU_40_legal,0.579117434,0.519799302,0.645204796,4797.346624,3711.020989,6201.671911,694.5567666,518.9641227,929.5615649,2398.673312,1855.510495,3100.835956,2015,317.9036,308.2879333,915.6382276,495.5706415,1420.596173,0.381726942,0.206601974,0.592242456,0.190863471,0.103300987,0.296121228,0.208316073,0.134269093,0.384893987,0.221064727,0.198421398,0.246292053,1.570551123,1.012290948,2.901819693,1.199043354
57,Mugil,IUU_20_legal,0.579117434,0.519799302,0.645204796,4115.236708,3175.400396,5333.240237,595.8013306,442.993472,801.319315,2057.618354,1587.700198,2666.620118,2015,272.4888,264.2468,815.6333135,426.238786,1220.016119,0.396396791,0.207151528,0.59292634,0.198198396,0.103575764,0.29646317,0.267265984,0.17867882,0.511429385,0.229560293,0.206046775,0.255757111,1.455314749,0.972940581,2.784831485,1.153764194
58,Octopus,IUU_0,0.66365025,0.556688189,0.791164,3918.411236,2961.779781,5184.027088,650.1136492,540.5684168,781.858029,1959.205618,1480.889891,2592.013544,2015,485.18524,575.75016,1127.901819,136.9987594,1553.583526,0.575693438,0.069925667,0.792966043,0.287846719,0.034962833,0.396483021,0.430166201,0.312300711,3.541530172,0.331825125,0.278344095,0.395582,1.296364163,0.941160532,10.6728813,1.296364163
59,Octopus,IUU_20,0.65704682,0.545937925,0.790768517,4762.917687,3609.902814,6284.209318,782.3649799,653.3672416,936.8314216,2381.458844,1804.951407,3142.104659,2015,582.222288,690.900192,1398.737749,181.0693678,1893.348118,0.587344918,0.076032961,0.795037094,0.293672459,0.038016481,0.397518547,0.416248356,0.307509371,3.215465405,0.32852341,0.272968963,0.395384259,1.26702799,0.93603488,9.787629458,1.26702799
60,Octopus,IUU_40,0.645648526,0.527622085,0.790076897,5676.62852,4197.604067,7676.786767,916.2767097,753.2370454,1114.606635,2838.31426,2098.802033,3838.393383,2015,679.259336,806.050224,1623.564186,166.3004216,2254.105571,0.572017063,0.058591265,0.794170541,0.286008531,0.029295632,0.39708527,0.418375413,0.301343178,4.084531655,0.322824263,0.263811042,0.395038449,1.29598503,0.933458888,12.65249276,1.29598503
61,Octopus,IUU_60,0.661993197,0.553980938,0.791065111,6283.983756,4814.684426,8201.669797,1039.988624,874.8707267,1236.26989,3141.991878,2407.342213,4100.834899,2015,776.296384,921.200256,1815.350591,169.6152162,2488.496188,0.577770619,0.05398334,0.792012292,0.288885309,0.02699167,0.396006146,0.427628904,0.311954018,4.576808623,0.330996598,0.276990469,0.395532555,1.291943502,0.942468954,13.82735849,1.291943502
62,Octopus,IUU_60_legal,0.661993197,0.553980938,0.791065111,6283.983756,4814.684426,8201.669797,1039.988624,874.8707267,1236.26989,3141.991878,2407.342213,4100.834899,2015,776.296384,921.200256,1815.350591,169.6152162,2488.496188,0.577770619,0.05398334,0.792012292,0.288885309,0.02699167,0.396006146,0.171051562,0.124781607,1.830723449,0.330996598,0.276990469,0.395532555,1.291943502,0.942468954,13.82735849,1.291943502
63,Octopus,IUU_40_legal,0.645648526,0.527622085,0.790076897,5676.62852,4197.604067,7676.786767,916.2767097,753.2370454,1114.606635,2838.31426,2098.802033,3838.393383,2015,679.259336,806.050224,1623.564186,166.3004216,2254.105571,0.572017063,0.058591265,0.794170541,0.286008531,0.029295632,0.39708527,0.251025248,0.180805907,2.450718993,0.322824263,0.263811042,0.395038449,1.29598503,0.933458888,12.65249276,1.29598503
64,Octopus,IUU_20_legal,0.65704682,0.545937925,0.790768517,4762.917687,3609.902814,6284.209318,782.3649799,653.3672416,936.8314216,2381.458844,1804.951407,3142.104659,2015,582.222288,690.900192,1398.737749,181.0693678,1893.348118,0.587344918,0.076032961,0.795037094,0.293672459,0.038016481,0.397518547,0.332998684,0.246007496,2.572372324,0.32852341,0.272968963,0.395384259,1.26702799,0.93603488,9.787629458,1.26702799
