,Name,Adjusted,r,r.low,r.hi,k,k.low,k.hi,f,f_lo,f_hi,b,b_lo,b_hi,m.rate,msy,msy.low,msy.hi,bmsy,bmsy.low,bmsy.hi,fmsy,fmsy_lo,fmsy_hi,p.lo,p.hi,p,f_bar,c,c.lo,c.hi,profit.msy,profit.msy.lo,profit.msy.hi
54,Mugil,IUU_40_legal,0.579117434,0.519799302,0.645204796,4797.346624,3711.020989,6201.671911,0.208316073,0.134269093,0.384893987,915.6382276,495.5706415,1420.596173,0.53,694.5567666,518.9641227,929.5615649,2398.673312,1855.510495,3100.835956,0.221064727,0.198421398,0.246292053,600,1000,750,1.7,706920.8851,470783.6102,1132267.428,364642.3025,217964.9315,650693.0954
55,Mugil,IUU_0,0.579117434,0.519799302,0.645204796,3402.739774,2623.255019,4413.843826,0.344497952,0.225586252,0.638212418,659.144702,355.7969001,1006.595031,0.53,492.6464816,365.6479319,663.7547614,1701.369887,1311.62751,2206.921913,0.22436167,0.20138064,0.249965234,600,1000,750,1.7,494048.1071,326826.9867,796616.4944,258639.4028,153572.1314,464628.333
56,Mugil,IUU_20_legal,0.579117434,0.519799302,0.645204796,4115.236708,3175.400396,5333.240237,0.267265984,0.17867882,0.511429385,815.6333135,426.238786,1220.016119,0.53,595.8013306,442.993472,801.319315,2057.618354,1587.700198,2666.620118,0.229560293,0.206046775,0.255757111,600,1000,750,1.7,583965.5353,386993.8025,939937.8714,312795.6986,186057.2582,560923.5205
57,Octopus,IUU_0,0.66365025,0.556688189,0.791164,3918.411236,2961.779781,5184.027088,0.430166201,0.312300711,3.541530172,1127.901819,136.9987594,1553.583526,0.11,650.1136492,540.5684168,781.858029,1959.205618,1480.889891,2592.013544,0.331825125,0.278344095,0.395582,5000,6000,5500,1.7,3232689.27,2913130.33,3557655.435,2502937.549,1891989.459,3283803.722
58,Octopus,IUU_60_legal,0.661993197,0.553980938,0.791065111,6283.983756,4814.684426,8201.669797,0.171051562,0.124781607,1.830723449,1815.350591,169.6152162,2488.496188,0.11,1039.988624,874.8707267,1236.26989,3141.991878,2407.342213,4100.834899,0.330996598,0.276990469,0.395532555,5000,6000,5500,1.7,5184286.606,4737730.128,5626049.674,4003956.202,3062047.543,5192333.538
59,Octopus,IUU_40,0.645648526,0.527622085,0.790076897,5676.62852,4197.604067,7676.786767,0.418375413,0.301343178,4.084531655,1623.564186,166.3004216,2254.105571,0.11,916.2767097,753.2370454,1114.606635,2838.31426,2098.802033,3838.393383,0.322824263,0.263811042,0.395038449,5000,6000,5500,1.7,4683218.532,4282821.369,5078725.75,3527665.332,2636329.659,4681347.867
60,Octopus,IUU_40_legal,0.645648526,0.527622085,0.790076897,5676.62852,4197.604067,7676.786767,0.251025248,0.180805907,2.450718993,1623.564186,166.3004216,2254.105571,0.11,916.2767097,753.2370454,1114.606635,2838.31426,2098.802033,3838.393383,0.322824263,0.263811042,0.395038449,5000,6000,5500,1.7,4683218.532,4282821.369,5078725.75,3527665.332,2636329.659,4681347.867
61,Octopus,IUU_20,0.65704682,0.545937925,0.790768517,4762.917687,3609.902814,6284.209318,0.416248356,0.307509371,3.215465405,1398.737749,181.0693678,1893.348118,0.11,782.3649799,653.3672416,936.8314216,2381.458844,1804.951407,3142.104659,0.32852341,0.272968963,0.395384259,5000,6000,5500,1.7,3929407.091,3590338.08,4264956.231,3012105.173,2286785.346,3934691.971
62,Octopus,IUU_20_legal,0.65704682,0.545937925,0.790768517,4762.917687,3609.902814,6284.209318,0.332998684,0.246007496,2.572372324,1398.737749,181.0693678,1893.348118,0.11,782.3649799,653.3672416,936.8314216,2381.458844,1804.951407,3142.104659,0.32852341,0.272968963,0.395384259,5000,6000,5500,1.7,3929407.091,3590338.08,4264956.231,3012105.173,2286785.346,3934691.971
63,Octopus,IUU_60,0.661993197,0.553980938,0.791065111,6283.983756,4814.684426,8201.669797,0.427628904,0.311954018,4.576808623,1815.350591,169.6152162,2488.496188,0.11,1039.988624,874.8707267,1236.26989,3141.991878,2407.342213,4100.834899,0.330996598,0.276990469,0.395532555,5000,6000,5500,1.7,5184286.606,4737730.128,5626049.674,4003956.202,3062047.543,5192333.538
64,Panulirus,IUU_60_legal,0.282239296,0.163449697,0.487361077,464.5223094,210.825228,1023.506427,0.050506241,0.037814751,0.065333656,182.7259335,141.256446,244.0529115,0.06,32.77661241,20.32810133,52.8483356,232.2611547,105.412614,511.7532137,0.141119648,0.081724848,0.243680538,10000,10000,10000,1.7,696783.4644,746214.9577,650626.4641,229436.2869,142296.7093,369938.3492
65,Panulirus,IUU_40,0.282239296,0.163449697,0.487361077,407.8996522,186.0766985,894.1588477,0.124798191,0.094629778,0.162878146,161.7651652,123.9454185,213.3366519,0.06,28.78132768,18.03017651,45.94324535,203.9498261,93.03834923,447.0794238,0.141119648,0.081724848,0.243680538,10000,10000,10000,1.7,611849.4785,661861.4883,565616.5124,201469.2938,126211.2356,321602.7175
66,Panulirus,IUU_40_legal,0.282239296,0.163449697,0.487361077,407.8996522,186.0766985,894.1588477,0.074878915,0.056777867,0.097726888,161.7651652,123.9454185,213.3366519,0.06,28.78132768,18.03017651,45.94324535,203.9498261,93.03834923,447.0794238,0.141119648,0.081724848,0.243680538,10000,10000,10000,1.7,611849.4785,661861.4883,565616.5124,201469.2938,126211.2356,321602.7175
67,Panulirus,IUU_0,0.282239296,0.163449697,0.487361077,288.0680967,130.8031128,634.4132534,0.126703084,0.094777049,0.164356926,113.8093844,87.73588284,152.1465394,0.06,20.32603422,12.61801255,32.7426895,144.0340484,65.40155642,317.2066267,0.141119648,0.081724848,0.243680538,10000,10000,10000,1.7,432102.1454,463188.8413,403101.8205,142282.2395,88326.08785,229198.8265
